timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777993747.3736959,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777993747.4741654,-1.171828216050251e-14,0.0,-4.618042219744821e-16,-1.171828216050251e-14,0.0,-4.618042219744821e-16,ESTIMA,0.0,350.0,0,140.0,-0.0,-12.0,0.0
1777993747.57424,363.94,68.86,2.619,363.94,68.86,2.619,VISION,0.0,350.0,0,140.0,-13.94,-12.0,0.0
1777993747.6747355,363.94,68.86,2.619,362.1315833946363,69.90166523783208,2.5231974344936163,VISION,0.0,350.0,0,140.0,-13.94,-12.0,0.0
1777993747.7751822,363.94,68.86,2.619,362.1315833946363,69.90166523783208,2.5231974344936163,VISION,0.0,350.0,0,140.0,-13.94,-12.0,0.0
1777993747.8755867,363.94,68.86,2.619,361.20434462979904,70.61603960339816,2.495101172757324,VISION,0.0,350.0,0,140.0,-13.94,-12.0,0.0
1777993747.9759429,363.96,68.86,2.627,363.96,68.86,2.627,VISION,0.0,350.0,0,140.0,-13.96,-12.0,0.0
1777993748.0764618,363.96,68.86,2.627,362.79968896092316,69.51604438774496,2.6264911640465964,VISION,0.0,350.0,0,140.0,-13.96,-12.0,0.0
1777993748.1770844,363.96,68.86,2.627,361.81685073653676,70.07240512102047,2.781111475990669,VISION,0.0,350.0,0,140.0,-13.96,-12.0,0.0
1777993748.2776499,363.96,68.86,2.627,361.81685073653676,70.07240512102047,2.781111475990669,VISION,0.0,350.0,0,140.0,-13.96,-12.0,0.0
1777993748.3780937,363.96,68.86,2.627,359.4661652617322,70.95850142111041,2.7818021617731006,VISION,0.0,350.0,0,140.0,-13.96,-12.0,0.0
1777993748.47851,358.168701426098,71.51931667313228,2.654591180071952,358.168701426098,71.51931667313228,2.654591180071952,ESTIMA,0.0,350.0,0,140.0,-8.169,-12.0,0.0
1777993748.5789654,357.4783669892645,71.88487821364608,2.6537096083549567,357.4783669892645,71.88487821364608,2.6537096083549567,ESTIMA,0.0,350.0,0,140.0,-7.478,-12.0,0.0
1777993748.6793804,356.5674266199939,72.36828873851546,2.606626315273704,356.5674266199939,72.36828873851546,2.606626315273704,ESTIMA,0.0,350.0,0,140.0,-6.567,-12.0,0.0
1777993748.7798629,356.5674266199939,72.36828873851546,2.606626315273704,356.5674266199939,72.36828873851546,2.606626315273704,ESTIMA,0.0,350.0,0,140.0,-6.567,-12.0,0.0
1777993748.8803067,354.8844367903504,73.46611898687445,2.5525363807797437,354.8844367903504,73.46611898687445,2.5525363807797437,ESTIMA,0.0,350.0,0,140.0,-4.884,-12.0,0.0
1777993748.98075,354.3244518881512,73.84029513280426,2.552525684270861,354.3244518881512,73.84029513280426,2.552525684270861,ESTIMA,0.0,350.0,0,140.0,-4.324,-12.0,0.0
1777993749.0812807,352.90029433022613,74.79192458468312,2.506338384918691,352.90029433022613,74.79192458468312,2.506338384918691,ESTIMA,0.0,350.0,0,140.0,-2.9,-12.0,0.0
