timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777993182.4947057,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777993182.6000187,-5.861268655829603e-15,0.0,-2.1005836803161342e-16,-5.861268655829603e-15,0.0,-2.1005836803161342e-16,ESTIMA,0.0,350.0,0,140.0,-0.0,-12.0,0.0
1777993182.7007062,0.37334267633582946,-7.842375330766044e-17,-0.00028848255835256417,0.37334267633582946,-7.842375330766044e-17,-0.00028848255835256417,ESTIMA,0.0,350.0,0,140.0,-0.0,-12.0,0.0
1777993182.8011324,1.0517731205351388,-0.00019571535563624827,-0.0003107252297233376,1.0517731205351388,-0.00019571535563624827,-0.0003107252297233376,ESTIMA,0.0,350.0,0,140.0,-0.0,-12.0,0.0
1777993182.9015832,2.5377314315660717,-0.0006574401080505054,-0.1018048400601437,2.5377314315660717,-0.0006574401080505054,-0.1018048400601437,ESTIMA,0.0,350.0,0,140.0,-0.001,-12.0,0.0
1777993183.0019732,3.1967902431271775,-0.06798557922142338,-0.10230151516891414,3.1967902431271775,-0.06798557922142338,-0.10230151516891414,ESTIMA,0.0,350.0,0,140.0,-0.068,-12.0,0.0
1777993183.1024268,4.244382134119482,-0.17553125565034017,-0.15104736597969104,4.244382134119482,-0.17553125565034017,-0.15104736597969104,ESTIMA,0.0,350.0,0,140.0,-0.176,-12.0,0.0
1777993183.2028565,6.220694661782806,-0.4763392198125901,-0.15104109572997412,6.220694661782806,-0.4763392198125901,-0.15104109572997412,ESTIMA,0.0,350.0,0,140.0,-0.476,-12.0,0.0
1777993183.3032978,6.90971181793378,-0.5812078117152499,-0.15132664578175073,6.90971181793378,-0.5812078117152499,-0.15132664578175073,ESTIMA,0.0,350.0,0,140.0,-0.581,-12.0,0.0
1777993183.4038057,9.337123803515045,-0.9513697878269178,-0.218462302642318,9.337123803515045,-0.9513697878269178,-0.218462302642318,ESTIMA,0.0,350.0,0,140.0,-0.951,-12.0,0.0
1777993183.504322,10.140480150499265,-1.1297192224017967,-0.2190563770339516,10.140480150499265,-1.1297192224017967,-0.2190563770339516,ESTIMA,0.0,350.0,0,140.0,-1.13,-12.0,0.0
1777993183.6047988,10.483487329977212,-1.2060825062990135,-0.2664713802806164,10.483487329977212,-1.2060825062990135,-0.2664713802806164,ESTIMA,0.0,350.0,0,140.0,-1.206,-12.0,0.0
1777993183.7052386,12.841990295990662,-1.84986639066241,-0.3329935984277364,12.841990295990662,-1.84986639066241,-0.3329935984277364,ESTIMA,0.0,350.0,0,140.0,-1.85,-12.0,0.0
1777993183.8058126,14.112000054440747,-2.2891286384164333,-0.24058520281428447,14.112000054440747,-2.2891286384164333,-0.24058520281428447,ESTIMA,0.0,350.0,0,140.0,-2.289,-12.0,0.0
1777993183.9063451,14.668285632757346,-2.4256060956219985,-0.2144843477566901,14.668285632757346,-2.4256060956219985,-0.2144843477566901,ESTIMA,0.0,350.0,0,140.0,-2.426,-12.0,0.0
1777993184.006821,16.512358235527664,-2.827309708899062,-0.2658682650355381,16.512358235527664,-2.827309708899062,-0.2658682650355381,ESTIMA,0.0,350.0,0,140.0,-2.827,-12.0,0.0
1777993184.1072667,17.846471115906084,-3.19060863900041,-0.36090075987619685,17.846471115906084,-3.19060863900041,-0.36090075987619685,ESTIMA,0.0,350.0,0,140.0,-3.191,-12.0,0.0
1777993184.2077296,17.851403398639224,-3.192470238262623,-0.36112069382119677,17.851403398639224,-3.192470238262623,-0.36112069382119677,ESTIMA,0.0,350.0,0,140.0,-3.192,-12.0,0.0
1777993184.308191,19.2783148322371,-3.7313902363904927,-0.4316274253115036,19.2783148322371,-3.7313902363904927,-0.4316274253115036,ESTIMA,0.0,350.0,0,140.0,-3.731,-12.0,0.0
1777993184.4088132,20.19383454241211,-4.153071495292615,-0.43103676795848367,20.19383454241211,-4.153071495292615,-0.43103676795848367,ESTIMA,0.0,350.0,0,140.0,-4.153,-12.0,0.0
1777993184.5092382,21.120520536899246,-4.57923256588999,-0.5717237314534479,21.120520536899246,-4.57923256588999,-0.5717237314534479,ESTIMA,0.0,350.0,0,140.0,-4.579,-12.0,0.0
1777993184.6096888,22.325720506879314,-5.354662028348615,-0.5058185635448432,22.325720506879314,-5.354662028348615,-0.5058185635448432,ESTIMA,0.0,350.0,0,140.0,-5.355,-12.0,0.0
1777993184.7101328,22.68478590582105,-5.553541803656936,-0.5058139885924189,22.68478590582105,-5.553541803656936,-0.5058139885924189,ESTIMA,0.0,350.0,0,140.0,-5.554,-12.0,0.0
1777993184.8107176,23.955527842812934,-6.257374987801892,-0.4395184816094794,23.955527842812934,-6.257374987801892,-0.4395184816094794,ESTIMA,0.0,350.0,0,140.0,-6.257,-12.0,0.0
1777993184.911155,25.045625200317218,-6.769930503632789,-0.43921215646650563,25.045625200317218,-6.769930503632789,-0.43921215646650563,ESTIMA,0.0,350.0,0,140.0,-6.77,-12.0,0.0
1777993185.0115645,26.003106079560517,-7.2197726644268725,-0.4872649102754459,26.003106079560517,-7.2197726644268725,-0.4872649102754459,ESTIMA,0.0,350.0,0,140.0,-7.22,-12.0,0.0
1777993185.1120021,26.42908157266292,-7.44548856937814,-0.4222506897213041,26.42908157266292,-7.44548856937814,-0.4222506897213041,ESTIMA,0.0,350.0,0,140.0,-7.445,-12.0,0.0
1777993185.214401,26.805697004266378,-7.6146923939664495,-0.42193744421832785,26.805697004266378,-7.6146923939664495,-0.42193744421832785,ESTIMA,0.0,350.0,0,140.0,-7.615,-12.0,0.0
1777993185.3148224,28.196501457335497,-8.239022266124122,-0.49244935785884975,28.196501457335497,-8.239022266124122,-0.49244935785884975,ESTIMA,0.0,350.0,0,140.0,-8.239,-12.0,0.0
1777993185.4152803,28.5691323617522,-8.438953083698236,-0.49227750142450444,28.5691323617522,-8.438953083698236,-0.49227750142450444,ESTIMA,0.0,350.0,0,140.0,-8.439,-12.0,0.0
1777993185.515711,28.5691323617522,-8.438953083698236,-0.49227750142450444,28.5691323617522,-8.438953083698236,-0.49227750142450444,ESTIMA,0.0,350.0,0,140.0,-8.439,-12.0,0.0
1777993185.6161785,30.37137349572238,-9.45339404979987,-0.5874835945047628,30.37137349572238,-9.45339404979987,-0.5874835945047628,ESTIMA,0.0,350.0,0,140.0,-9.453,-12.0,0.0
1777993185.7166946,31.534158537716568,-10.227712662857991,-0.5874871558964069,31.534158537716568,-10.227712662857991,-0.5874871558964069,ESTIMA,0.0,350.0,0,140.0,-10.228,-12.0,0.0
1777993185.8171597,32.4394456864866,-10.830563641763161,-0.6376906699106444,32.4394456864866,-10.830563641763161,-0.6376906699106444,ESTIMA,0.0,350.0,0,140.0,-10.831,-12.0,0.0
1777993185.9176104,32.4394456864866,-10.830563641763161,-0.6376906699106444,32.4394456864866,-10.830563641763161,-0.6376906699106444,ESTIMA,0.0,350.0,0,140.0,-10.831,-12.0,0.0
1777993186.0180864,33.53801010376641,-11.644556459921766,-0.5741096896317431,33.53801010376641,-11.644556459921766,-0.5741096896317431,ESTIMA,0.0,350.0,0,140.0,-11.645,-12.0,0.0
1777993186.1184945,35.78103833028659,-13.03231826428435,-0.4172899654093449,35.78103833028659,-13.03231826428435,-0.4172899654093449,ESTIMA,0.0,350.0,0,140.0,-13.032,-12.0,0.0
