timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777457980.5583134,351.66,45.51,-0.356,3.44,423.02,-6.59,147.8,52.1,15.0,0.0
1777457980.5585623,351.66,45.51,-0.356,3.44,423.02,-6.59,147.8,52.1,15.0,0.0
1777457980.5638485,351.66,45.51,-0.356,3.44,423.02,-6.59,147.8,52.1,15.0,0.0
1777457980.5641713,351.66,45.51,-0.356,3.44,423.02,-6.59,147.8,52.1,15.0,0.0
1777457981.7331095,356.09,38.89,0.453,3.44,423.02,-6.59,147.8,66.93,15.0,0.0
1777457981.7333596,356.09,38.89,0.453,3.44,423.02,-6.59,147.8,66.93,15.0,0.0
1777457981.7384033,356.09,38.89,0.453,3.44,423.02,-6.59,147.8,66.93,15.0,0.0
1777457981.7386193,356.09,38.89,0.453,3.44,423.02,-6.59,147.8,66.93,15.0,0.0
1777458004.5635562,414.79,35.81,-0.608,-2.47,422.94,-50.19,172.92,8.15,0.0,1.5
1777458004.5638084,414.79,35.81,-0.608,-2.47,422.94,-50.19,172.92,8.15,0,1.5
1777458004.5714538,414.79,35.81,-0.608,-2.47,422.94,-50.19,172.92,8.15,0,1.5
1777458004.5716224,414.79,35.81,-0.608,-2.47,422.94,-50.19,172.92,8.15,0,1.5
1777458005.144299,415.08,34.31,-0.514,-2.47,422.94,-50.19,172.92,7.86,0,1.5
1777458005.1445193,415.08,34.31,-0.514,-2.47,422.94,-50.19,172.92,7.86,0,1.5
1777458005.148967,415.08,34.31,-0.514,-2.47,422.94,-50.19,172.92,7.86,0,1.5
1777458005.1491506,415.08,34.31,-0.514,-2.47,422.94,-50.19,172.92,7.86,0,1.5
1777458012.16993,373.0,10.22,-0.937,-2.47,440.11,-50.19,172.56,60.41,15.0,0.0
1777458012.1701791,373.0,10.22,-0.937,-2.47,440.11,-50.19,172.56,60.41,15.0,0.0
1777458012.1756217,373.0,10.22,-0.937,-2.47,440.11,-50.19,172.56,60.41,15.0,0.0
1777458012.175818,373.0,10.22,-0.937,-2.47,440.11,-50.19,172.56,60.41,15.0,0.0
1777458012.753131,368.08,8.12,-1.009,-2.47,440.11,-50.19,172.56,58.31,15.0,0.0
1777458012.7542691,368.08,8.12,-1.009,-2.47,440.11,-50.19,172.56,58.31,15.0,0.0
1777458012.7589092,368.08,8.12,-1.009,-2.47,440.11,-50.19,172.56,58.31,15.0,0.0
1777458012.759042,368.08,8.12,-1.009,-2.47,440.11,-50.19,172.56,58.31,15.0,0.0
1777458013.3390634,360.64,3.02,-0.838,-2.47,440.11,-50.19,172.56,53.21,15.0,0.0
1777458013.3392546,360.64,3.02,-0.838,-2.47,440.11,-50.19,172.56,53.21,15.0,0.0
1777458013.3465042,360.64,3.02,-0.838,-2.47,440.11,-50.19,172.56,53.21,15.0,0.0
1777458013.3467216,360.64,3.02,-0.838,-2.47,440.11,-50.19,172.56,53.21,15.0,0.0
1777458013.9279163,355.93,-3.72,-0.555,-2.47,422.99,-50.19,148.15,46.47,15.0,0.0
1777458013.928138,355.93,-3.72,-0.555,-2.47,422.99,-50.19,148.15,46.47,15.0,0.0
1777458013.9349396,355.93,-3.72,-0.555,-2.47,422.99,-50.19,148.15,46.47,15.0,0.0
1777458013.935176,355.93,-3.72,-0.555,-2.47,422.99,-50.19,148.15,46.47,15.0,0.0
1777458014.5124457,354.14,-14.86,-0.33,-2.47,422.99,-50.19,148.15,35.33,15.0,0.0
1777458014.5126965,354.14,-14.86,-0.33,-2.47,422.99,-50.19,148.15,35.33,15.0,0.0
1777458014.5177782,354.14,-14.86,-0.33,-2.47,422.99,-50.19,148.15,35.33,15.0,0.0
1777458014.518044,354.14,-14.86,-0.33,-2.47,422.99,-50.19,148.15,35.33,15.0,0.0
1777458015.0952327,354.39,-20.93,-0.232,-2.47,422.99,-50.19,148.15,29.26,15.0,0.0
1777458015.0954776,354.39,-20.93,-0.232,-2.47,422.99,-50.19,148.15,29.26,15.0,0.0
1777458015.102734,354.39,-20.93,-0.232,-2.47,422.99,-50.19,148.15,29.26,15.0,0.0
1777458015.1028552,354.39,-20.93,-0.232,-2.47,422.99,-50.19,148.15,29.26,15.0,0.0
1777458015.6830142,354.7,-25.75,-0.168,-2.47,422.99,-50.19,148.15,24.44,15.0,0.0
1777458015.683153,354.7,-25.75,-0.168,-2.47,422.99,-50.19,148.15,24.44,15.0,0.0
1777458015.6888022,354.7,-25.75,-0.168,-2.47,422.99,-50.19,148.15,24.44,15.0,0.0
1777458015.688967,354.7,-25.75,-0.168,-2.47,422.99,-50.19,148.15,24.44,15.0,0.0
1777458016.2652864,355.71,-34.29,-0.134,-2.47,422.99,-50.19,148.15,15.9,15.0,0.0
1777458016.2656486,355.71,-34.29,-0.134,-2.47,422.99,-50.19,148.15,15.9,15.0,0.0
1777458016.271113,355.71,-34.29,-0.134,-2.47,422.99,-50.19,148.15,15.9,15.0,0.0
1777458016.2712672,355.71,-34.29,-0.134,-2.47,422.99,-50.19,148.15,15.9,15.0,0.0
