timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777973582.0880501,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777973582.1388147,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777973582.1894188,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1777973582.2170377,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.2172613,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.2363482,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.2365544,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.2398956,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.2903206,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.3407981,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.3912542,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.4417803,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.4922109,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.5427077,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.593176,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.6436625,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.694027,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.7444918,41.09,58.53,1.454,41.09,58.53,1.454,ESTIMA,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.7889068,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.7892122,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.7949278,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
1777973582.806369,41.09,58.53,1.454,41.09,58.53,1.454,VISION,0.0,0.0,0.0,0.0,-58.53,0.0,0.0
