timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777991294.0874512,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777991294.1379178,5.83672513549433e-17,0.0,4.681187192913437e-17,5.83672513549433e-17,0.0,4.681187192913437e-17,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777991294.1882994,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777991294.2386634,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777991294.2890224,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,1.1184021753165538,5.23544993961838e-17,-0.07691555114210076,ESTIMA,0.0,350.0,0,140.0,0.0,-12.0,0.0
1777991294.339316,3.159919770617564,-0.1573348378517095,-0.21639361318635902,3.159919770617564,-0.1573348378517095,-0.21639361318635902,ESTIMA,0.0,350.0,0,140.0,-0.157,-12.0,0.0
1777991294.3896444,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,ESTIMA,0.0,350.0,0,140.0,-0.239,-12.0,0.0
1777991294.4400258,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,ESTIMA,0.0,350.0,0,140.0,-0.239,-12.0,0.0
1777991294.4903584,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,3.5334644334692467,-0.2394533014932228,-0.21630099613561893,ESTIMA,0.0,350.0,0,140.0,-0.239,-12.0,0.0
1777991294.5407226,5.396899674626849,-0.648922025140546,-0.26858042323867226,5.396899674626849,-0.648922025140546,-0.26858042323867226,ESTIMA,0.0,350.0,0,140.0,-0.649,-12.0,0.0
1777991294.5910466,5.396899674626849,-0.648922025140546,-0.26858042323867226,5.396899674626849,-0.648922025140546,-0.26858042323867226,ESTIMA,0.0,350.0,0,140.0,-0.649,-12.0,0.0
1777991294.641401,7.0929577393198215,-1.1157288083283783,-0.31615521548144343,7.0929577393198215,-1.1157288083283783,-0.31615521548144343,ESTIMA,0.0,350.0,0,140.0,-1.116,-12.0,0.0
1777991294.6917675,7.0929577393198215,-1.1157288083283783,-0.31615521548144343,7.0929577393198215,-1.1157288083283783,-0.31615521548144343,ESTIMA,0.0,350.0,0,140.0,-1.116,-12.0,0.0
