timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777977752.0611215,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,0.0,0.0
1777977752.111617,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,0.0,0.0
1777977752.131191,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.1314154,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.1406322,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.1408384,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.1619399,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.2122762,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.2626152,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.3129594,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.3633008,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.4136286,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.463965,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.5144694,285.58,63.8,1.958,285.58,63.8,1.958,VISION,0.0,350.0,0,140.0,63.8,55.0,0.0
1777977752.5189042,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.5191867,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.5261745,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.5648286,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.6151793,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.6655257,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.7158935,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.7662272,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.8165915,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.8669298,285.57,63.81,1.958,285.57,63.81,1.958,VISION,0.0,350.0,0,140.0,63.81,55.0,0.0
1777977752.9003098,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977752.9006307,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977752.9075985,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977752.9078782,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977752.9171975,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977752.9675097,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.0178542,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.0682023,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.1185172,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.1688952,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.219233,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.2696893,291.29,64.7,1.822,291.29,64.7,1.822,VISION,0.0,350.0,0,140.0,58.71,55.0,0.0
1777977753.2944653,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.294755,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.3020327,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.3023312,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.319976,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.3702815,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.4206026,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.470949,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.5212865,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.5716333,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.6219661,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.6724327,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.7228665,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.7732124,302.54,64.38,1.577,302.54,64.38,1.577,VISION,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.8235238,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.8738804,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.924195,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977753.9745252,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.024909,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.0752645,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.125637,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.1759691,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.2262886,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.2766292,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.3269923,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.377324,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.4276383,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.4779942,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.5283163,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.5786567,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.6289594,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.6792657,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.7295702,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.7799296,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.8303351,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.8807044,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.931021,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977754.9813259,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
1777977755.0316627,302.54,64.38,1.577,302.54,64.38,1.577,ESTIMA,0.0,350.0,0,140.0,47.46,55.0,0.0
