timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777380598.8511102,162.5,68.86,0.842,11.59,1210.1,16.82,381.69,419.356,10.0,0.0
1777380598.851588,162.5,68.86,0.842,11.59,1210.1,16.82,381.69,419.356,10.0,0.0
1777380598.8589752,162.5,68.86,0.842,11.59,1210.1,16.82,381.69,419.356,10.0,0.0
1777380598.859173,162.5,68.86,0.842,11.59,1210.1,16.82,381.69,419.356,10.0,0.0
1777380600.6050892,162.57,68.92,0.835,11.59,1210.1,16.82,381.69,421.923,10.0,0.0
1777380600.6052463,162.57,68.92,0.835,11.59,1210.1,16.82,381.69,421.923,10.0,0.0
1777380600.6107686,162.57,68.92,0.835,11.59,1210.1,16.82,381.69,421.923,10.0,0.0
1777380600.6108956,162.57,68.92,0.835,11.59,1210.1,16.82,381.69,421.923,10.0,0.0
1777380601.7777114,162.52,68.9,0.845,11.59,1210.1,16.82,381.69,418.185,10.0,0.0
1777380601.777866,162.52,68.9,0.845,11.59,1210.1,16.82,381.69,418.185,10.0,0.0
1777380601.7833512,162.52,68.9,0.845,11.59,1210.1,16.82,381.69,418.185,10.0,0.0
1777380601.7834766,162.52,68.9,0.845,11.59,1210.1,16.82,381.69,418.185,10.0,0.0
1777380602.9466043,162.51,68.85,0.843,11.59,1210.1,16.82,381.69,418.996,10.0,0.0
1777380602.9468558,162.51,68.85,0.843,11.59,1210.1,16.82,381.69,418.996,10.0,0.0
1777380602.952402,162.51,68.85,0.843,11.59,1210.1,16.82,381.69,418.996,10.0,0.0
1777380602.95253,162.51,68.85,0.843,11.59,1210.1,16.82,381.69,418.996,10.0,0.0
1777380603.5324943,162.52,68.86,0.836,9.76,1209.19,15.87,377.94,416.568,10.0,0.0
1777380603.532678,162.52,68.86,0.836,9.76,1209.19,15.87,377.94,416.568,10.0,0.0
1777380603.5392246,162.52,68.86,0.836,9.76,1209.19,15.87,377.94,416.568,10.0,0.0
1777380603.5393643,162.52,68.86,0.836,9.76,1209.19,15.87,377.94,416.568,10.0,0.0
1777380606.4571311,162.53,68.91,0.841,9.76,1209.19,15.87,377.94,414.633,10.0,0.0
1777380606.4574478,162.53,68.91,0.841,9.76,1209.19,15.87,377.94,414.633,10.0,0.0
1777380606.4631097,162.53,68.91,0.841,9.76,1209.19,15.87,377.94,414.633,10.0,0.0
1777380606.4632158,162.53,68.91,0.841,9.76,1209.19,15.87,377.94,414.633,10.0,0.0
1777380608.8025296,162.54,68.9,0.837,9.76,1209.19,15.87,442.18,502.641,10.0,0.0
1777380608.8026414,162.54,68.9,0.837,9.76,1209.19,15.87,442.18,502.641,10.0,0.0
1777380608.8087637,162.54,68.9,0.837,9.76,1209.19,15.87,442.18,502.641,10.0,0.0
1777380608.8088684,162.54,68.9,0.837,9.76,1209.19,15.87,442.18,502.641,10.0,0.0
1777380612.8969831,162.5,68.87,0.843,9.76,1209.19,15.87,442.18,499.985,10.0,0.0
1777380612.8970919,162.5,68.87,0.843,9.76,1209.19,15.87,442.18,499.985,10.0,0.0
1777380612.9029317,162.5,68.87,0.843,9.76,1209.19,15.87,442.18,499.985,10.0,0.0
1777380612.9034393,162.5,68.87,0.843,9.76,1209.19,15.87,442.18,499.985,10.0,0.0
1777380614.0683186,162.5,68.85,0.839,10.81,1210.1,16.84,378.85,416.681,10.0,0.0
1777380614.0684268,162.5,68.85,0.839,10.81,1210.1,16.84,378.85,416.681,10.0,0.0
1777380614.0748456,162.5,68.85,0.839,10.81,1210.1,16.84,378.85,416.681,10.0,0.0
1777380614.074951,162.5,68.85,0.839,10.81,1210.1,16.84,378.85,416.681,10.0,0.0
1777380614.6521242,162.5,68.9,0.84,10.81,1210.1,16.84,378.85,416.24,10.0,0.0
1777380614.6523068,162.5,68.9,0.84,10.81,1210.1,16.84,378.85,416.24,10.0,0.0
1777380614.658418,162.5,68.9,0.84,10.81,1210.1,16.84,378.85,416.24,10.0,0.0
1777380614.6585805,162.5,68.9,0.84,10.81,1210.1,16.84,378.85,416.24,10.0,0.0
