timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777468704.0138621,332.17,98.32,2.688,0.0,0.0,0.0,0.0,-98.32,0.0,1.5
1777468704.0141933,332.17,98.32,2.688,0.0,0.0,0.0,0.0,-98.32,0.0,1.5
1777468704.0204198,332.17,98.32,2.688,0.0,0.0,0.0,0.0,-98.32,0.0,1.5
1777468704.0207016,332.17,98.32,2.688,0.0,0.0,0.0,0.0,-98.32,0.0,1.5
1777468704.5981991,332.18,98.48,2.701,0.0,0.0,0.0,0.0,-98.48,0.0,1.5
1777468704.598405,332.18,98.48,2.701,0.0,0.0,0.0,0.0,-98.48,0.0,1.5
1777468704.605526,332.18,98.48,2.701,0.0,0.0,0.0,0.0,-98.48,0.0,1.5
1777468704.605828,332.18,98.48,2.701,0.0,0.0,0.0,0.0,-98.48,0.0,1.5
1777468705.1845794,333.13,99.45,2.56,0.0,0.0,0.0,0.0,-99.45,0.0,1.5
1777468705.1848812,333.13,99.45,2.56,0.0,0.0,0.0,0.0,-99.45,0.0,1.5
1777468705.1916492,333.13,99.45,2.56,0.0,0.0,0.0,0.0,-99.45,0.0,1.5
1777468705.19189,333.13,99.45,2.56,0.0,0.0,0.0,0.0,-99.45,0.0,1.5
1777468705.7665036,335.59,101.64,2.359,0.0,0.0,0.0,0.0,-101.64,0.0,1.5
1777468705.7669084,335.59,101.64,2.359,0.0,0.0,0.0,0.0,-101.64,0.0,1.5
1777468705.7734878,335.59,101.64,2.359,0.0,0.0,0.0,0.0,-101.64,0.0,1.5
1777468705.7736917,335.59,101.64,2.359,0.0,0.0,0.0,0.0,-101.64,0.0,1.5
1777468706.936386,341.2,105.31,2.141,-2.1,440.11,-50.18,172.92,67.61,25.0,0.0
1777468706.9367933,341.2,105.31,2.141,-2.1,440.11,-50.18,172.92,67.61,25.0,0.0
1777468706.9443216,341.2,105.31,2.141,-2.1,440.11,-50.18,172.92,67.61,25.0,0.0
1777468706.944607,341.2,105.31,2.141,-2.1,440.11,-50.18,172.92,67.61,25.0,0.0
1777468707.5229368,344.17,107.4,2.157,-2.1,440.11,-50.18,172.92,65.52,25.0,0.0
1777468707.5232341,344.17,107.4,2.157,-2.1,440.11,-50.18,172.92,65.52,25.0,0.0
1777468707.5296705,344.17,107.4,2.157,-2.1,440.11,-50.18,172.92,65.52,25.0,0.0
1777468707.5299566,344.17,107.4,2.157,-2.1,440.11,-50.18,172.92,65.52,25.0,0.0
1777468708.6937585,359.61,124.3,2.411,-2.1,440.11,-50.18,172.92,48.62,25.0,0.0
1777468708.694049,359.61,124.3,2.411,-2.1,440.11,-50.18,172.92,48.62,25.0,0.0
1777468708.700379,359.61,124.3,2.411,-2.1,440.11,-50.18,172.92,48.62,25.0,0.0
1777468708.7006547,359.61,124.3,2.411,-2.1,440.11,-50.18,172.92,48.62,25.0,0.0
1777468709.8648124,375.91,145.83,2.319,-2.1,440.11,-50.18,172.92,27.09,25.0,0.0
1777468709.865103,375.91,145.83,2.319,-2.1,440.11,-50.18,172.92,27.09,25.0,0.0
1777468709.8716452,375.91,145.83,2.319,-2.1,440.11,-50.18,172.92,27.09,25.0,0.0
1777468709.8719497,375.91,145.83,2.319,-2.1,440.11,-50.18,172.92,27.09,25.0,0.0
1777468718.6447833,392.9,138.8,-0.352,-2.1,440.11,-50.18,172.92,47.21,25.0,0.0
1777468718.645079,392.9,138.8,-0.352,-2.1,440.11,-50.18,172.92,47.21,25.0,0.0
1777468718.6521032,392.9,138.8,-0.352,-2.1,440.11,-50.18,172.92,47.21,25.0,0.0
1777468718.6523857,392.9,138.8,-0.352,-2.1,440.11,-50.18,172.92,47.21,25.0,0.0
1777468719.2324536,392.91,138.79,-0.354,-2.1,440.11,-50.18,172.92,47.2,25.0,0.0
1777468719.23275,392.91,138.79,-0.354,-2.1,440.11,-50.18,172.92,47.2,25.0,0.0
1777468719.2406974,392.91,138.79,-0.354,-2.1,440.11,-50.18,172.92,47.2,25.0,0.0
1777468719.2408726,392.91,138.79,-0.354,-2.1,440.11,-50.18,172.92,47.2,25.0,0.0
1777468722.157276,400.83,72.62,0.296,-2.1,440.11,-50.18,172.92,39.28,25.0,0.0
1777468722.157497,400.83,72.62,0.296,-2.1,440.11,-50.18,172.92,39.28,25.0,0.0
1777468722.1650136,400.83,72.62,0.296,-2.1,440.11,-50.18,172.92,39.28,25.0,0.0
1777468722.165295,400.83,72.62,0.296,-2.1,440.11,-50.18,172.92,39.28,25.0,0.0
