timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777459318.1355665,298.34,72.41,1.344,0.0,0.0,0.0,0.0,-298.34,0.0,1.5
1777459318.136036,298.34,72.41,1.344,0.0,0.0,0.0,0.0,-298.34,0.0,1.5
1777459318.1415257,298.34,72.41,1.344,0.0,0.0,0.0,0.0,-298.34,0.0,1.5
1777459318.141804,298.34,72.41,1.344,0.0,0.0,0.0,0.0,-298.34,0.0,1.5
1777459318.7209983,298.35,72.42,1.35,0.0,0.0,0.0,0.0,-298.35,0.0,1.5
1777459318.7212667,298.35,72.42,1.35,0.0,0.0,0.0,0.0,-298.35,0.0,1.5
1777459318.7284503,298.35,72.42,1.35,0.0,0.0,0.0,0.0,-298.35,0.0,1.5
1777459318.7286937,298.35,72.42,1.35,0.0,0.0,0.0,0.0,-298.35,0.0,1.5
1777459321.6434588,309.92,64.87,0.936,-2.47,440.11,-50.19,172.92,108.05,15.0,0.0
1777459321.6436412,309.92,64.87,0.936,-2.47,440.11,-50.19,172.92,108.05,15.0,0.0
1777459321.649382,309.92,64.87,0.936,-2.47,440.11,-50.19,172.92,108.05,15.0,0.0
1777459321.6495173,309.92,64.87,0.936,-2.47,440.11,-50.19,172.92,108.05,15.0,0.0
1777459323.4005086,328.59,58.08,1.646,-2.47,440.11,-50.19,172.92,114.84,15.0,0.0
1777459323.4006777,328.59,58.08,1.646,-2.47,440.11,-50.19,172.92,114.84,15.0,0.0
1777459323.4064648,328.59,58.08,1.646,-2.47,440.11,-50.19,172.92,114.84,15.0,0.0
1777459323.4066336,328.59,58.08,1.646,-2.47,440.11,-50.19,172.92,114.84,15.0,0.0
1777459328.6708183,316.7,118.0,-1.392,3.44,422.67,-6.59,147.8,105.97,15.0,0.0
1777459328.6710052,316.7,118.0,-1.392,3.44,422.67,-6.59,147.8,105.97,15.0,0.0
1777459328.677015,316.7,118.0,-1.392,3.44,422.67,-6.59,147.8,105.97,15.0,0.0
