timestamp,x,y,theta,x_estimate,y_estimate,theta_estimate,status,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1778074823.8459268,0.0,0.0,0.0,0.0,0.0,0.0,ESTIMA,0.0,350.0,0,140.0,0.0,350.0,0.0,140.0,-15.0,0.0
1778074823.9463778,3.1250427498324363e-16,0.0,3.581884873490273e-17,3.1250427498324363e-16,0.0,3.581884873490273e-17,ESTIMA,0.0,350.0,0,140.0,0.0,350.0,0.0,140.0,-15.0,0.0
1778074824.0468836,1.3589851452975121,4.867728335239138e-17,0.11234605584722437,1.3589851452975121,4.867728335239138e-17,0.11234605584722437,ESTIMA,0.0,350.0,0,140.0,1.359,348.641,0.0,140.0,-15.0,0.0
1778074824.1472793,296.46,84.81,1.744,296.46,84.81,1.744,VISION,0.0,350.0,0,140.0,296.46,53.54,84.81,55.19,0.0,5.0
1778074824.2476807,296.46,84.81,1.744,296.2670679122851,85.91274178997942,1.7956709327960365,VISION,0.0,350.0,0,140.0,296.46,53.54,84.81,55.19,0.0,5.0
1778074824.3480523,296.46,84.81,1.744,295.984601033753,87.147605241772,1.7082996400919457,VISION,0.0,350.0,0,140.0,296.46,53.54,84.81,55.19,0.0,5.0
1778074824.448433,296.46,84.81,1.744,295.984601033753,87.147605241772,1.7082996400919457,VISION,0.0,350.0,0,140.0,296.46,53.54,84.81,55.19,0.0,5.0
1778074824.5489247,297.17,84.98,1.803,296.8901381083448,86.16350325264087,1.802954379193387,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074824.649326,297.17,84.98,1.803,297.17,84.98,1.803,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074824.7497394,297.17,84.98,1.803,296.4656288730042,87.96033722018892,1.8299509906779892,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074824.850114,297.17,84.98,1.803,295.76819886551885,90.59099121437959,1.8842521074959806,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074824.9504957,297.17,84.98,1.803,295.76819886551885,90.59099121437959,1.8842521074959806,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074825.0509033,297.17,84.98,1.803,294.22377570462123,94.65416961373165,2.1100351371867827,VISION,0.0,350.0,0,140.0,297.17,52.83,84.98,55.02,0.0,5.0
1778074825.1512923,294.22377570462123,94.65416961373165,2.1100351371867827,294.22377570462123,94.65416961373165,2.1100351371867827,ESTIMA,0.0,350.0,0,140.0,294.224,55.776,94.654,45.346,0.0,5.0
1778074825.2517145,292.50482919813635,97.21140334400138,2.1810525541677075,292.50482919813635,97.21140334400138,2.1810525541677075,ESTIMA,0.0,350.0,0,140.0,292.505,57.495,97.211,42.789,0.0,5.0
1778074825.3521345,292.50482919813635,97.21140334400138,2.1810525541677075,292.50482919813635,97.21140334400138,2.1810525541677075,ESTIMA,0.0,350.0,0,140.0,292.505,57.495,97.211,42.789,0.0,5.0
1778074825.4525297,291.85609911009857,98.13908787060484,2.026046917271335,291.85609911009857,98.13908787060484,2.026046917271335,ESTIMA,0.0,350.0,0,140.0,291.856,58.144,98.139,41.861,0.0,5.0
1778074825.5529692,290.9820223787349,99.9245672560732,2.025537454236091,290.9820223787349,99.9245672560732,2.025537454236091,ESTIMA,0.0,350.0,0,140.0,290.982,59.018,99.925,40.075,0.0,5.0
1778074825.6534204,290.2240805360534,101.4748169864592,2.073792659956481,290.2240805360534,101.4748169864592,2.073792659956481,ESTIMA,0.0,350.0,0,140.0,290.224,59.776,101.475,38.525,0.0,5.0
1778074825.7538574,289.73542252489136,102.36296400951599,2.212584503690513,289.73542252489136,102.36296400951599,2.212584503690513,ESTIMA,0.0,350.0,0,140.0,289.735,60.265,102.363,37.637,0.0,5.0
1778074825.8542376,288.73632676310837,103.69985642042516,2.258489771300407,288.73632676310837,103.69985642042516,2.258489771300407,ESTIMA,0.0,350.0,0,140.0,288.736,61.264,103.7,36.3,0.0,5.0
1778074825.9546611,287.3950420104056,105.33265094884592,2.258493934473659,287.3950420104056,105.33265094884592,2.258493934473659,ESTIMA,0.0,350.0,0,140.0,287.395,62.605,105.333,34.667,0.0,5.0
1778074826.0550406,286.3063874121823,106.65789838804814,2.210764578768856,286.3063874121823,106.65789838804814,2.210764578768856,ESTIMA,0.0,350.0,0,140.0,286.306,63.694,106.658,33.342,0.0,5.0
1778074826.155427,268.52,101.09,1.034,268.52,101.09,1.034,VISION,0.0,350.0,0,140.0,268.52,81.48,101.09,38.91,0.0,5.0
1778074826.25584,268.52,101.09,1.034,269.2314567331044,102.28555852242124,1.0978181284632629,VISION,0.0,350.0,0,140.0,268.52,81.48,101.09,38.91,0.0,5.0
1778074826.356285,268.52,101.09,1.034,269.51153777282,102.83289300192321,1.0694525094884153,VISION,0.0,350.0,0,140.0,268.52,81.48,101.09,38.91,0.0,5.0
1778074826.456628,257.82,107.87,1.0,257.82,107.87,1.0,VISION,0.0,350.0,0,140.0,257.82,92.18,107.87,32.13,0.0,5.0
1778074826.557018,257.82,107.87,1.0,258.4012354007282,108.77522050293695,0.8524571886204539,VISION,0.0,350.0,0,140.0,257.82,92.18,107.87,32.13,0.0,5.0
1778074826.6574206,257.82,107.87,1.0,259.6890481425463,110.24846509872876,0.7618250128216374,VISION,0.0,350.0,0,140.0,257.82,92.18,107.87,32.13,0.0,5.0
1778074826.757788,257.82,107.87,1.0,262.5671121825425,112.9939400468502,0.761068490114463,VISION,0.0,350.0,0,140.0,257.82,92.18,107.87,32.13,0.0,5.0
1778074826.8580961,247.08,114.99,0.977,247.08,114.99,0.977,VISION,0.0,350.0,0,140.0,247.08,102.92,114.99,25.01,0.0,5.0
1778074826.95848,247.08,114.99,0.977,248.07358618181334,116.46183142590384,1.024670207237994,VISION,0.0,350.0,0,140.0,247.08,102.92,114.99,25.01,0.0,5.0
1778074827.0588813,247.08,114.99,0.977,248.85196932021887,117.7425139274686,1.023881793860232,VISION,0.0,350.0,0,140.0,247.08,102.92,114.99,25.01,0.0,5.0
1778074827.1592703,247.08,114.99,0.977,249.67061384664478,119.08704939945324,0.8939164967296451,VISION,0.0,350.0,0,140.0,247.08,102.92,114.99,25.01,0.0,5.0
1778074827.2597437,236.5,122.0,0.975,236.5,122.0,0.975,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.3601258,236.5,122.0,0.975,238.10966766477094,124.37419959498023,0.7796737039480869,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.4605505,236.5,122.0,0.975,238.10966766477094,124.37419959498023,0.7796737039480869,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.5609324,236.5,122.0,0.975,240.23795669928612,126.47828209100058,0.7483683155563106,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.6616292,236.5,122.0,0.975,240.23795669928612,126.47828209100058,0.7483683155563106,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.7620234,236.5,122.0,0.975,243.343023731449,129.36289393546463,0.8183977826075194,VISION,0.0,350.0,0,140.0,236.5,113.5,122.0,18.0,0.0,5.0
1778074827.8624504,244.5348092328937,130.6360511472131,0.7710057850810359,244.5348092328937,130.6360511472131,0.7710057850810359,ESTIMA,0.0,350.0,0,140.0,244.535,105.465,130.636,9.364,0.0,5.0
1778074827.9629474,245.7562618254833,131.822841009923,0.7249918035396584,245.7562618254833,131.822841009923,0.7249918035396584,ESTIMA,0.0,350.0,0,140.0,245.756,104.244,131.823,8.177,0.0,5.0
1778074828.0632865,215.49,135.98,0.948,215.94021388035773,136.60691747947237,1.0544589989692819,VISION,0.0,350.0,0,140.0,215.49,134.51,135.98,4.02,0.0,5.0
1778074828.1638093,215.49,135.98,0.948,215.94021388035773,136.60691747947237,1.0544589989692819,VISION,0.0,350.0,0,140.0,215.49,134.51,135.98,4.02,0.0,5.0
1778074828.2642822,215.49,135.98,0.948,217.8836501481618,140.03045219014172,0.9810766900974631,VISION,0.0,350.0,0,140.0,215.49,134.51,135.98,4.02,0.0,5.0
1778074828.3647263,215.49,135.98,0.948,218.75511456965907,141.33279822734244,0.8519981257446682,VISION,0.0,350.0,0,140.0,215.49,134.51,135.98,4.02,0.0,5.0
1778074828.4650915,214.19,135.94,0.921,215.5634954770749,137.74750898388388,0.8156251841248863,VISION,0.0,350.0,0,140.0,214.19,135.81,135.94,4.06,0.0,5.0
1778074828.5655003,214.19,135.94,0.921,216.69738778857695,138.95210847117824,0.6797949064279015,VISION,0.0,350.0,0,140.0,214.19,135.81,135.94,4.06,0.0,5.0
1778074828.6659439,214.19,135.94,0.921,216.69738778857695,138.95210847117824,0.6797949064279015,VISION,0.0,350.0,0,140.0,214.19,135.81,135.94,4.06,0.0,5.0
1778074828.7663803,214.19,135.94,0.921,219.3794150081974,141.02359012363672,0.586067820974911,VISION,0.0,350.0,0,140.0,214.19,135.81,135.94,4.06,0.0,5.0
1778074828.8669174,214.19,135.94,0.921,220.56961699879238,141.8137361573017,0.5853995775672275,VISION,0.0,350.0,0,140.0,214.19,135.81,135.94,4.06,0.0,5.0
1778074828.9673295,222.00077187935506,142.76246768366732,0.5380215003731543,222.00077187935506,142.76246768366732,0.5380215003731543,ESTIMA,0.0,350.0,0,140.0,222.001,127.999,142.762,-2.762,0.0,5.0
1778074829.0677483,223.2277966480265,143.49468661538745,0.4394775357982434,223.2277966480265,143.49468661538745,0.4394775357982434,ESTIMA,0.0,350.0,0,140.0,223.228,126.772,143.495,-3.495,0.0,5.0
1778074829.1681232,223.2277966480265,143.49468661538745,0.4394775357982434,223.2277966480265,143.49468661538745,0.4394775357982434,ESTIMA,0.0,350.0,0,140.0,223.228,126.772,143.495,-3.495,0.0,5.0
1778074829.268565,225.44632210394323,144.53770955089198,0.37108369928119195,225.44632210394323,144.53770955089198,0.37108369928119195,ESTIMA,0.0,350.0,0,140.0,225.446,124.554,144.538,-4.538,0.0,5.0
1778074829.3689299,226.74892524110382,145.04456599823823,0.3435557815930108,226.74892524110382,145.04456599823823,0.3435557815930108,ESTIMA,0.0,350.0,0,140.0,226.749,123.251,145.045,-5.045,0.0,5.0
1778074829.469316,229.4149825987841,145.998328420247,0.34207893189282734,229.4149825987841,145.998328420247,0.34207893189282734,ESTIMA,0.0,350.0,0,140.0,229.415,120.585,145.998,-5.998,0.0,5.0
1778074829.5697153,230.50729692066713,146.38727715998243,0.3096777101696556,230.50729692066713,146.38727715998243,0.3096777101696556,ESTIMA,0.0,350.0,0,140.0,230.507,119.493,146.387,-6.387,0.0,5.0
1778074829.670088,232.26949012909702,146.9511299657286,0.3099777630326557,232.26949012909702,146.9511299657286,0.3099777630326557,ESTIMA,0.0,350.0,0,140.0,232.269,117.731,146.951,-6.951,0.0,5.0
1778074829.7704852,233.9419967731131,147.48683883884243,0.37086619485178973,233.9419967731131,147.48683883884243,0.37086619485178973,ESTIMA,0.0,350.0,0,140.0,233.942,116.058,147.487,-7.487,0.0,5.0
1778074829.8708856,235.73766680854655,148.18510308906457,0.28244117664786994,235.73766680854655,148.18510308906457,0.28244117664786994,ESTIMA,0.0,350.0,0,140.0,235.738,114.262,148.185,-8.185,0.0,5.0
1778074829.9713063,237.29920870303445,148.63826132736227,0.28270694596467527,237.29920870303445,148.63826132736227,0.28270694596467527,ESTIMA,0.0,350.0,0,140.0,237.299,112.701,148.638,-8.638,0.0,5.0
1778074830.0717523,239.299307222805,149.21926473115442,0.2253142498678794,239.299307222805,149.21926473115442,0.2253142498678794,ESTIMA,0.0,350.0,0,140.0,239.299,110.701,149.219,-9.219,0.0,5.0
1778074830.1721957,240.81046156236314,149.56563053216271,0.1549379808158744,240.81046156236314,149.56563053216271,0.1549379808158744,ESTIMA,0.0,350.0,0,140.0,240.81,109.19,149.566,-9.566,0.0,5.0
1778074830.2725873,243.12989158998508,149.92790185553366,0.08927755827148817,243.12989158998508,149.92790185553366,0.08927755827148817,ESTIMA,0.0,350.0,0,140.0,243.13,106.87,149.928,-9.928,0.0,5.0
1778074830.3730843,244.14240944898378,150.01853791010325,0.06127113247795278,244.14240944898378,150.01853791010325,0.06127113247795278,ESTIMA,0.0,350.0,0,140.0,244.142,105.858,150.019,-10.019,0.0,5.0
1778074830.4736044,246.72651098435603,150.17706716824142,0.06067991416036793,246.72651098435603,150.17706716824142,0.06067991416036793,ESTIMA,0.0,350.0,0,140.0,246.727,103.273,150.177,-10.177,0.0,5.0
1778074830.574123,249.10274555185833,150.3214341101938,0.01302750866016384,249.10274555185833,150.3214341101938,0.01302750866016384,ESTIMA,0.0,350.0,0,140.0,249.103,100.897,150.321,-10.321,0.0,5.0
