timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777457433.8194728,355.13,98.87,-1.219,0.0,0.0,0.0,0.0,0,0.0,1.5
1777457433.8197193,355.13,98.87,-1.219,0.0,0.0,0.0,0.0,0,0,1.5
1777457433.8254855,355.13,98.87,-1.219,0.0,0.0,0.0,0.0,0,0,1.5
1777457433.8256807,355.13,98.87,-1.219,0.0,0.0,0.0,0.0,0,0,1.5
1777457434.991345,354.41,99.08,-1.308,-2.47,440.11,-50.19,172.92,85.7,9.0,0.0
1777457434.9916527,354.41,99.08,-1.308,-2.47,440.11,-50.19,172.92,85.7,9.0,0.0
1777457434.9979632,354.41,99.08,-1.308,-2.47,440.11,-50.19,172.92,85.7,9.0,0.0
1777457434.9981534,354.41,99.08,-1.308,-2.47,440.11,-50.19,172.92,85.7,9.0,0.0
1777457436.1601238,351.68,99.53,-1.344,-2.47,440.11,-50.19,172.92,88.43,9.0,0.0
1777457436.1603682,351.68,99.53,-1.344,-2.47,440.11,-50.19,172.92,88.43,9.0,0.0
1777457436.1658494,351.68,99.53,-1.344,-2.47,440.11,-50.19,172.92,88.43,9.0,0.0
1777457436.1660423,351.68,99.53,-1.344,-2.47,440.11,-50.19,172.92,88.43,9.0,0.0
1777457436.7448351,349.43,98.79,-1.062,-2.47,440.11,-50.19,172.92,90.68,9.0,0.0
1777457436.7450488,349.43,98.79,-1.062,-2.47,440.11,-50.19,172.92,90.68,9.0,0.0
1777457436.751447,349.43,98.79,-1.062,-2.47,440.11,-50.19,172.92,90.68,9.0,0.0
1777457436.7516427,349.43,98.79,-1.062,-2.47,440.11,-50.19,172.92,90.68,9.0,0.0
1777457437.3350124,346.61,96.51,-0.803,-2.47,440.11,-50.19,172.92,93.5,9.0,0.0
1777457437.3352277,346.61,96.51,-0.803,-2.47,440.11,-50.19,172.92,93.5,9.0,0.0
1777457437.3405654,346.61,96.51,-0.803,-2.47,440.11,-50.19,172.92,93.5,9.0,0.0
1777457437.3409064,346.61,96.51,-0.803,-2.47,440.11,-50.19,172.92,93.5,9.0,0.0
