timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777459850.2367487,341.43,81.94,-1.358,0.0,0.0,0.0,0.0,-341.43,0.0,1.5
1777459850.2369483,341.43,81.94,-1.358,0.0,0.0,0.0,0.0,-341.43,0.0,1.5
1777459850.2427504,341.43,81.94,-1.358,0.0,0.0,0.0,0.0,-341.43,0.0,1.5
1777459850.2429013,341.43,81.94,-1.358,0.0,0.0,0.0,0.0,-341.43,0.0,1.5
1777459851.9934971,338.52,82.81,-1.521,0.0,0.0,0.0,0.0,-338.52,0.0,1.5
1777459851.993774,338.52,82.81,-1.521,0.0,0.0,0.0,0.0,-338.52,0.0,1.5
1777459852.0015104,338.52,82.81,-1.521,0.0,0.0,0.0,0.0,-338.52,0.0,1.5
1777459852.001787,338.52,82.81,-1.521,0.0,0.0,0.0,0.0,-338.52,0.0,1.5
1777459853.7510881,325.37,84.26,-1.414,-2.47,440.11,-50.19,172.92,114.74,25.0,0.0
1777459853.7514553,325.37,84.26,-1.414,-2.47,440.11,-50.19,172.92,114.74,25.0,0.0
1777459853.7575595,325.37,84.26,-1.414,-2.47,440.11,-50.19,172.92,114.74,25.0,0.0
1777459853.7577353,325.37,84.26,-1.414,-2.47,440.11,-50.19,172.92,114.74,25.0,0.0
1777459854.3355849,319.93,84.4,-1.433,-2.47,440.11,-50.19,172.92,120.18,25.0,0.0
1777459854.3361268,319.93,84.4,-1.433,-2.47,440.11,-50.19,172.92,120.18,25.0,0.0
1777459854.3434422,319.93,84.4,-1.433,-2.47,440.11,-50.19,172.92,120.18,25.0,0.0
1777459854.343579,319.93,84.4,-1.433,-2.47,440.11,-50.19,172.92,120.18,25.0,0.0
1777459854.9201276,309.74,83.5,-1.322,-2.47,440.11,-50.19,172.92,130.37,25.0,0.0
1777459854.9205406,309.74,83.5,-1.322,-2.47,440.11,-50.19,172.92,130.37,25.0,0.0
1777459854.9261851,309.74,83.5,-1.322,-2.47,440.11,-50.19,172.92,130.37,25.0,0.0
1777459854.9264874,309.74,83.5,-1.322,-2.47,440.11,-50.19,172.92,130.37,25.0,0.0
1777459884.189394,207.58,32.57,-2.357,3.44,440.11,-41.97,172.92,74.54,25.0,0.0
1777459884.189675,207.58,32.57,-2.357,3.44,440.11,-41.97,172.92,74.54,25.0,0.0
1777459884.195952,207.58,32.57,-2.357,3.44,440.11,-41.97,172.92,74.54,25.0,0.0
1777459884.1962192,207.58,32.57,-2.357,3.44,440.11,-41.97,172.92,74.54,25.0,0.0
1777459884.77525,199.47,36.74,-2.115,3.44,440.11,-41.97,172.92,78.71,25.0,0.0
1777459884.7755294,199.47,36.74,-2.115,3.44,440.11,-41.97,172.92,78.71,25.0,0.0
1777459884.7809165,199.47,36.74,-2.115,3.44,440.11,-41.97,172.92,78.71,25.0,0.0
1777459884.781151,199.47,36.74,-2.115,3.44,440.11,-41.97,172.92,78.71,25.0,0.0
1777459885.3603938,187.05,39.99,-1.952,3.44,440.11,-41.97,172.92,81.96,25.0,0.0
1777459885.3607013,187.05,39.99,-1.952,3.44,440.11,-41.97,172.92,81.96,25.0,0.0
1777459885.3661397,187.05,39.99,-1.952,3.44,440.11,-41.97,172.92,81.96,25.0,0.0
1777459885.3663578,187.05,39.99,-1.952,3.44,440.11,-41.97,172.92,81.96,25.0,0.0
1777459891.7956948,158.3,39.01,-1.644,3.44,423.02,-6.59,147.8,45.6,25.0,0.0
1777459891.795919,158.3,39.01,-1.644,3.44,423.02,-6.59,147.8,45.6,25.0,0.0
1777459891.8020997,158.3,39.01,-1.644,3.44,423.02,-6.59,147.8,45.6,25.0,0.0
1777459891.802355,158.3,39.01,-1.644,3.44,423.02,-6.59,147.8,45.6,25.0,0.0
1777459949.1670368,127.92,78.32,2.698,-2.47,440.11,-50.19,172.92,94.6,25.0,0.0
1777459949.172755,127.92,78.32,2.698,-2.47,440.11,-50.19,172.92,94.6,25.0,0.0
1777459949.1729908,127.92,78.32,2.698,-2.47,440.11,-50.19,172.92,94.6,25.0,0.0
1777459949.747745,127.95,78.37,2.708,-2.47,440.11,-50.19,172.92,94.55,25.0,0.0
1777459949.7479298,127.95,78.37,2.708,-2.47,440.11,-50.19,172.92,94.55,25.0,0.0
1777459949.7545924,127.95,78.37,2.708,-2.47,440.11,-50.19,172.92,94.55,25.0,0.0
1777459949.7547488,127.95,78.37,2.708,-2.47,440.11,-50.19,172.92,94.55,25.0,0.0
1777459950.339185,126.39,77.52,2.857,-2.47,440.11,-50.19,172.92,95.4,25.0,0.0
1777459950.3393695,126.39,77.52,2.857,-2.47,440.11,-50.19,172.92,95.4,25.0,0.0
1777459950.344874,126.39,77.52,2.857,-2.47,440.11,-50.19,172.92,95.4,25.0,0.0
1777459950.3450234,126.39,77.52,2.857,-2.47,440.11,-50.19,172.92,95.4,25.0,0.0
1777459994.826897,154.14,91.81,2.848,3.44,423.02,-6.59,147.8,55.99,25.0,0.0
1777459994.8272548,154.14,91.81,2.848,3.44,423.02,-6.59,147.8,55.99,25.0,0.0
1777459994.8327088,154.14,91.81,2.848,3.44,423.02,-6.59,147.8,55.99,25.0,0.0
1777459994.8329823,154.14,91.81,2.848,3.44,423.02,-6.59,147.8,55.99,25.0,0.0
1777459997.749346,122.19,123.31,-2.49,3.44,423.02,-6.59,147.8,118.75,25.0,0.0
1777459997.7496254,122.19,123.31,-2.49,3.44,423.02,-6.59,147.8,118.75,25.0,0.0
1777459997.7553241,122.19,123.31,-2.49,3.44,423.02,-6.59,147.8,118.75,25.0,0.0
1777459997.7555928,122.19,123.31,-2.49,3.44,423.02,-6.59,147.8,118.75,25.0,0.0
