timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777380809.6409035,162.48,68.88,0.834,11.59,1203.56,16.82,378.85,418.525,10.0,0.0
1777380809.641111,162.48,68.88,0.834,11.59,1203.56,16.82,378.85,418.525,10.0,0.0
1777380809.6497319,162.48,68.88,0.834,11.59,1203.56,16.82,378.85,418.525,10.0,0.0
1777380809.6499283,162.48,68.88,0.834,11.59,1203.56,16.82,378.85,418.525,10.0,0.0
1777380823.0462568,163.83,66.71,0.737,450.4,450.4,2.52,2.52,387.001,10.0,0.0
1777380823.046383,163.83,66.71,0.737,450.4,450.4,2.52,2.52,387.001,10.0,0.0
1777380823.053042,163.83,66.71,0.737,450.4,450.4,2.52,2.52,387.001,10.0,0.0
1777380823.0531359,163.83,66.71,0.737,450.4,450.4,2.52,2.52,387.001,10.0,0.0
1777380824.2200418,109.98,46.22,-0.253,450.4,450.4,2.52,2.52,174.584,10.0,0.0
1777380824.2204459,109.98,46.22,-0.253,450.4,450.4,2.52,2.52,174.584,10.0,0.0
1777380824.2268267,109.98,46.22,-0.253,450.4,450.4,2.52,2.52,174.584,10.0,0.0
1777380824.226981,109.98,46.22,-0.253,450.4,450.4,2.52,2.52,174.584,10.0,0.0
1777380830.6546476,124.52,63.41,1.451,10.81,1206.55,16.84,379.78,318.654,10.0,0.0
1777380830.6548388,124.52,63.41,1.451,10.81,1206.55,16.84,379.78,318.654,10.0,0.0
1777380830.6603105,124.52,63.41,1.451,10.81,1206.55,16.84,379.78,318.654,10.0,0.0
1777380830.6604395,124.52,63.41,1.451,10.81,1206.55,16.84,379.78,318.654,10.0,0.0
1777380842.9510133,165.48,86.35,1.83,10.81,1203.56,16.84,378.85,302.609,10.0,0.0
1777380842.9511945,165.48,86.35,1.83,10.81,1203.56,16.84,378.85,302.609,10.0,0.0
1777380842.9575078,165.48,86.35,1.83,10.81,1203.56,16.84,378.85,302.609,10.0,0.0
1777380842.957664,165.48,86.35,1.83,10.81,1203.56,16.84,378.85,302.609,10.0,0.0
1777380844.1213486,165.79,86.75,1.88,10.81,1203.56,16.84,378.85,306.642,10.0,0.0
1777380844.121633,165.79,86.75,1.88,10.81,1203.56,16.84,378.85,306.642,10.0,0.0
1777380844.1285238,165.79,86.75,1.88,10.81,1203.56,16.84,378.85,306.642,10.0,0.0
1777380844.1287131,165.79,86.75,1.88,10.81,1203.56,16.84,378.85,306.642,10.0,0.0
1777380844.7104204,166.44,87.31,1.954,10.81,1203.56,16.84,378.85,314.338,10.0,0.0
1777380844.7105439,166.44,87.31,1.954,10.81,1203.56,16.84,378.85,314.338,10.0,0.0
1777380844.718484,166.44,87.31,1.954,10.81,1203.56,16.84,378.85,314.338,10.0,0.0
1777380844.7186253,166.44,87.31,1.954,10.81,1203.56,16.84,378.85,314.338,10.0,0.0
1777380845.2945323,168.15,88.15,2.007,10.81,1203.56,16.84,378.85,320.733,10.0,0.0
1777380845.294733,168.15,88.15,2.007,10.81,1203.56,16.84,378.85,320.733,10.0,0.0
1777380845.3025928,168.15,88.15,2.007,10.81,1203.56,16.84,378.85,320.733,10.0,0.0
1777380845.3026931,168.15,88.15,2.007,10.81,1203.56,16.84,378.85,320.733,10.0,0.0
1777380845.8778694,171.41,87.37,1.864,10.56,1203.56,16.84,378.85,304.474,10.0,0.0
1777380845.8783224,171.41,87.37,1.864,10.56,1203.56,16.84,378.85,304.474,10.0,0.0
1777380845.885331,171.41,87.37,1.864,10.56,1203.56,16.84,378.85,304.474,10.0,0.0
1777380845.8856225,171.41,87.37,1.864,10.56,1203.56,16.84,378.85,304.474,10.0,0.0
1777380846.463399,173.95,89.03,2.059,10.56,1203.56,16.84,378.85,328.156,10.0,0.0
1777380846.4637,173.95,89.03,2.059,10.56,1203.56,16.84,378.85,328.156,10.0,0.0
1777380846.4700086,173.95,89.03,2.059,10.56,1203.56,16.84,378.85,328.156,10.0,0.0
1777380846.4703805,173.95,89.03,2.059,10.56,1203.56,16.84,378.85,328.156,10.0,0.0
1777380847.0505102,176.22,90.89,2.264,10.56,1203.56,16.84,378.85,259.247,10.0,0.0
1777380847.050956,176.22,90.89,2.264,10.56,1203.56,16.84,378.85,259.247,10.0,0.0
1777380847.0573847,176.22,90.89,2.264,10.56,1203.56,16.84,378.85,259.247,10.0,0.0
1777380847.0575602,176.22,90.89,2.264,10.56,1203.56,16.84,378.85,259.247,10.0,0.0
1777380847.6355278,178.17,93.29,2.489,10.56,1203.56,16.84,378.85,210.96,10.0,0.0
1777380847.6357102,178.17,93.29,2.489,10.56,1203.56,16.84,378.85,210.96,10.0,0.0
1777380847.6433125,178.17,93.29,2.489,10.56,1203.56,16.84,378.85,210.96,10.0,0.0
1777380847.643462,178.17,93.29,2.489,10.56,1203.56,16.84,378.85,210.96,10.0,0.0
1777380848.2220752,179.27,96.07,2.707,10.56,1203.56,16.84,378.85,186.0,10.0,0.0
1777380848.2222705,179.27,96.07,2.707,10.56,1203.56,16.84,378.85,186.0,10.0,0.0
1777380848.230221,179.27,96.07,2.707,10.56,1203.56,16.84,378.85,186.0,10.0,0.0
1777380848.2303557,179.27,96.07,2.707,10.56,1203.56,16.84,378.85,186.0,10.0,0.0
1777380848.8030431,179.01,98.85,3.011,10.56,1203.56,16.84,378.85,169.897,10.0,0.0
1777380848.8032687,179.01,98.85,3.011,10.56,1203.56,16.84,378.85,169.897,10.0,0.0
1777380848.809415,179.01,98.85,3.011,10.56,1203.56,16.84,378.85,169.897,10.0,0.0
1777380848.8096488,179.01,98.85,3.011,10.56,1203.56,16.84,378.85,169.897,10.0,0.0
1777380849.388189,178.29,100.89,-3.016,10.56,1203.56,16.84,378.85,169.062,10.0,0.0
1777380849.3883688,178.29,100.89,-3.016,10.56,1203.56,16.84,378.85,169.062,10.0,0.0
1777380849.3953083,178.29,100.89,-3.016,10.56,1203.56,16.84,378.85,169.062,10.0,0.0
