timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777467705.6450388,314.98,83.25,1.049,0.0,0.0,0.0,0.0,0,0.0,1.5
1777467705.6452785,314.98,83.25,1.049,0.0,0.0,0.0,0.0,0,0,1.5
1777467705.6496058,314.98,83.25,1.049,0.0,0.0,0.0,0.0,0,0,1.5
1777467705.6498253,314.98,83.25,1.049,0.0,0.0,0.0,0.0,0,0,1.5
1777467746.036232,314.97,83.31,1.044,0.0,0.0,0.0,0.0,0,0,1.5
1777467746.0364718,314.97,83.31,1.044,0.0,0.0,0.0,0.0,0,0,1.5
1777467746.0420952,314.97,83.31,1.044,0.0,0.0,0.0,0.0,0,0,1.5
1777467746.042363,314.97,83.31,1.044,0.0,0.0,0.0,0.0,0,0,1.5
1777467754.2296,314.92,83.25,1.048,-2.1,440.11,-50.18,172.92,89.67,6.0,0.0
1777467754.2300122,314.92,83.25,1.048,-2.1,440.11,-50.18,172.92,89.67,6.0,0.0
1777467754.2354476,314.92,83.25,1.048,-2.1,440.11,-50.18,172.92,89.67,6.0,0.0
1777467754.2356474,314.92,83.25,1.048,-2.1,440.11,-50.18,172.92,89.67,6.0,0.0
1777467776.4733658,314.99,83.24,1.06,-2.1,440.11,-50.18,172.92,89.68,6.0,0.0
1777467776.4735386,314.99,83.24,1.06,-2.1,440.11,-50.18,172.92,89.68,6.0,0.0
1777467776.4810162,314.99,83.24,1.06,-2.1,440.11,-50.18,172.92,89.68,6.0,0.0
1777467776.481197,314.99,83.24,1.06,-2.1,440.11,-50.18,172.92,89.68,6.0,0.0
