timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777455653.696324,184.18,117.14,-2.033,-2.47,440.11,-50.19,172.92,186.946,15.0,0.0
1777455653.696544,184.18,117.14,-2.033,-2.47,440.11,-50.19,172.92,186.946,15.0,0.0
1777455653.7021728,184.18,117.14,-2.033,-2.47,440.11,-50.19,172.92,186.946,15.0,0.0
1777455653.7023535,184.18,117.14,-2.033,-2.47,440.11,-50.19,172.92,186.946,15.0,0.0
1777455654.2814374,184.18,117.16,-2.029,-2.47,440.11,-50.19,172.92,186.598,15.0,0.0
1777455654.2817125,184.18,117.16,-2.029,-2.47,440.11,-50.19,172.92,186.598,15.0,0.0
1777455654.2867095,184.18,117.16,-2.029,-2.47,440.11,-50.19,172.92,186.598,15.0,0.0
1777455654.2869015,184.18,117.16,-2.029,-2.47,440.11,-50.19,172.92,186.598,15.0,0.0
1777455654.8674586,175.88,120.21,-1.977,-2.47,440.11,-50.19,172.92,185.494,15.0,0.0
1777455654.8677218,175.88,120.21,-1.977,-2.47,440.11,-50.19,172.92,185.494,15.0,0.0
1777455654.8734493,175.88,120.21,-1.977,-2.47,440.11,-50.19,172.92,185.494,15.0,0.0
1777455654.8736792,175.88,120.21,-1.977,-2.47,440.11,-50.19,172.92,185.494,15.0,0.0
1777455655.4509878,162.09,126.08,-2.048,-2.47,440.11,-50.19,172.92,198.439,15.0,0.0
1777455655.45129,162.09,126.08,-2.048,-2.47,440.11,-50.19,172.92,198.439,15.0,0.0
1777455655.456725,162.09,126.08,-2.048,-2.47,440.11,-50.19,172.92,198.439,15.0,0.0
1777455655.4568563,162.09,126.08,-2.048,-2.47,440.11,-50.19,172.92,198.439,15.0,0.0
1777455656.0351148,147.98,132.33,-2.079,-2.47,440.11,-50.19,172.92,208.924,15.0,0.0
1777455656.035239,147.98,132.33,-2.079,-2.47,440.11,-50.19,172.92,208.924,15.0,0.0
1777455656.040395,147.98,132.33,-2.079,-2.47,440.11,-50.19,172.92,208.924,15.0,0.0
1777455656.040503,147.98,132.33,-2.079,-2.47,440.11,-50.19,172.92,208.924,15.0,0.0
1777455656.6239183,138.79,136.0,-2.089,-2.47,440.11,-50.19,172.92,214.329,15.0,0.0
1777455656.6240623,138.79,136.0,-2.089,-2.47,440.11,-50.19,172.92,214.329,15.0,0.0
1777455656.629761,138.79,136.0,-2.089,-2.47,440.11,-50.19,172.92,214.329,15.0,0.0
1777455656.631165,138.79,136.0,-2.089,-2.47,440.11,-50.19,172.92,214.329,15.0,0.0
1777455667.160376,160.67,78.08,1.929,154.14,154.14,128.1,128.1,18.626,15.0,0.0
1777455667.1605775,160.67,78.08,1.929,154.14,154.14,128.1,128.1,18.626,15.0,0.0
1777455667.1665103,160.67,78.08,1.929,154.14,154.14,128.1,128.1,18.626,15.0,0.0
1777455667.166678,160.67,78.08,1.929,154.14,154.14,128.1,128.1,18.626,15.0,0.0
1777455667.7434733,160.62,78.18,1.922,154.14,154.14,128.1,128.1,18.836,15.0,0.0
1777455667.7437813,160.62,78.18,1.922,154.14,154.14,128.1,128.1,18.836,15.0,0.0
1777455667.7492497,160.62,78.18,1.922,154.14,154.14,128.1,128.1,18.836,15.0,0.0
1777455667.7494175,160.62,78.18,1.922,154.14,154.14,128.1,128.1,18.836,15.0,0.0
1777455668.9187403,160.7,78.1,1.934,154.14,154.14,128.1,128.1,18.465,15.0,0.0
1777455668.91904,160.7,78.1,1.934,154.14,154.14,128.1,128.1,18.465,15.0,0.0
1777455668.9243927,160.7,78.1,1.934,154.14,154.14,128.1,128.1,18.465,15.0,0.0
1777455668.9245253,160.7,78.1,1.934,154.14,154.14,128.1,128.1,18.465,15.0,0.0
1777455670.0841436,160.66,78.14,1.929,-2.47,423.28,-50.19,148.15,74.755,15.0,0.0
1777455670.084481,160.66,78.14,1.929,-2.47,423.28,-50.19,148.15,74.755,15.0,0.0
1777455670.0901835,160.66,78.14,1.929,-2.47,423.28,-50.19,148.15,74.755,15.0,0.0
1777455670.0904524,160.66,78.14,1.929,-2.47,423.28,-50.19,148.15,74.755,15.0,0.0
1777455670.6758523,160.6,78.23,1.92,-2.47,423.28,-50.19,148.15,74.411,15.0,0.0
1777455670.6762276,160.6,78.23,1.92,-2.47,423.28,-50.19,148.15,74.411,15.0,0.0
1777455670.6817584,160.6,78.23,1.92,-2.47,423.28,-50.19,148.15,74.411,15.0,0.0
1777455670.6819487,160.6,78.23,1.92,-2.47,423.28,-50.19,148.15,74.411,15.0,0.0
