timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777469037.0901122,310.52,56.51,0.594,0.0,0.0,0.0,0.0,-310.52,0.0,1.5
1777469037.090315,310.52,56.51,0.594,0.0,0.0,0.0,0.0,-310.52,0.0,1.5
1777469037.0969448,310.52,56.51,0.594,0.0,0.0,0.0,0.0,-310.52,0.0,1.5
1777469037.0971465,310.52,56.51,0.594,0.0,0.0,0.0,0.0,-310.52,0.0,1.5
1777469037.6722355,320.23,49.54,1.103,0.0,0.0,0.0,0.0,-320.23,0.0,1.5
1777469037.6725638,320.23,49.54,1.103,0.0,0.0,0.0,0.0,-320.23,0.0,1.5
1777469037.6787698,320.23,49.54,1.103,0.0,0.0,0.0,0.0,-320.23,0.0,1.5
1777469037.6790185,320.23,49.54,1.103,0.0,0.0,0.0,0.0,-320.23,0.0,1.5
1777469038.2600121,325.98,46.34,1.025,0.0,0.0,0.0,0.0,-325.98,0.0,1.5
1777469038.2606237,325.98,46.34,1.025,0.0,0.0,0.0,0.0,-325.98,0.0,1.5
1777469038.2667165,325.98,46.34,1.025,0.0,0.0,0.0,0.0,-325.98,0.0,1.5
1777469038.2669787,325.98,46.34,1.025,0.0,0.0,0.0,0.0,-325.98,0.0,1.5
1777469038.8441927,329.46,43.37,0.88,0.0,0.0,0.0,0.0,-329.46,0.0,1.5
1777469038.8445153,329.46,43.37,0.88,0.0,0.0,0.0,0.0,-329.46,0.0,1.5
1777469038.8509226,329.46,43.37,0.88,0.0,0.0,0.0,0.0,-329.46,0.0,1.5
1777469038.8511205,329.46,43.37,0.88,0.0,0.0,0.0,0.0,-329.46,0.0,1.5
1777469039.431851,331.28,41.44,0.805,0.0,0.0,0.0,0.0,-331.28,0.0,1.5
1777469039.4320915,331.28,41.44,0.805,0.0,0.0,0.0,0.0,-331.28,0.0,1.5
1777469039.4384153,331.28,41.44,0.805,0.0,0.0,0.0,0.0,-331.28,0.0,1.5
1777469039.4385743,331.28,41.44,0.805,0.0,0.0,0.0,0.0,-331.28,0.0,1.5
1777469040.0170531,334.09,38.64,0.789,0.0,0.0,0.0,0.0,-334.09,0.0,1.5
1777469040.0174813,334.09,38.64,0.789,0.0,0.0,0.0,0.0,-334.09,0.0,1.5
1777469040.023752,334.09,38.64,0.789,0.0,0.0,0.0,0.0,-334.09,0.0,1.5
1777469040.0239074,334.09,38.64,0.789,0.0,0.0,0.0,0.0,-334.09,0.0,1.5
1777469040.6009562,337.84,34.77,0.73,0.0,0.0,0.0,0.0,-337.84,0.0,1.5
1777469040.6011236,337.84,34.77,0.73,0.0,0.0,0.0,0.0,-337.84,0.0,1.5
1777469040.6085458,337.84,34.77,0.73,0.0,0.0,0.0,0.0,-337.84,0.0,1.5
1777469040.6087258,337.84,34.77,0.73,0.0,0.0,0.0,0.0,-337.84,0.0,1.5
1777469041.1854331,342.0,31.2,0.848,0.0,0.0,0.0,0.0,-342.0,0.0,1.5
1777469041.1856031,342.0,31.2,0.848,0.0,0.0,0.0,0.0,-342.0,0.0,1.5
1777469041.1932743,342.0,31.2,0.848,0.0,0.0,0.0,0.0,-342.0,0.0,1.5
1777469041.1935503,342.0,31.2,0.848,0.0,0.0,0.0,0.0,-342.0,0.0,1.5
1777469041.7758446,346.87,27.33,0.895,0.0,0.0,0.0,0.0,-346.87,0.0,1.5
1777469041.776145,346.87,27.33,0.895,0.0,0.0,0.0,0.0,-346.87,0.0,1.5
1777469041.7824545,346.87,27.33,0.895,0.0,0.0,0.0,0.0,-346.87,0.0,1.5
1777469041.7827277,346.87,27.33,0.895,0.0,0.0,0.0,0.0,-346.87,0.0,1.5
1777469042.3598955,351.54,23.62,0.92,0.0,0.0,0.0,0.0,-351.54,0.0,1.5
1777469042.3602715,351.54,23.62,0.92,0.0,0.0,0.0,0.0,-351.54,0.0,1.5
1777469042.3675635,351.54,23.62,0.92,0.0,0.0,0.0,0.0,-351.54,0.0,1.5
1777469042.3677988,351.54,23.62,0.92,0.0,0.0,0.0,0.0,-351.54,0.0,1.5
1777469042.9515376,356.7,19.81,0.952,0.0,0.0,0.0,0.0,-356.7,0.0,1.5
1777469042.9518077,356.7,19.81,0.952,0.0,0.0,0.0,0.0,-356.7,0.0,1.5
1777469042.9582114,356.7,19.81,0.952,0.0,0.0,0.0,0.0,-356.7,0.0,1.5
1777469042.9585228,356.7,19.81,0.952,0.0,0.0,0.0,0.0,-356.7,0.0,1.5
1777469043.5309217,362.3,15.18,0.841,0.0,0.0,0.0,0.0,-362.3,0.0,1.5
1777469043.531208,362.3,15.18,0.841,0.0,0.0,0.0,0.0,-362.3,0.0,1.5
1777469043.5378397,362.3,15.18,0.841,0.0,0.0,0.0,0.0,-362.3,0.0,1.5
1777469043.5381122,362.3,15.18,0.841,0.0,0.0,0.0,0.0,-362.3,0.0,1.5
1777469044.1127183,366.86,11.33,0.897,0.0,0.0,0.0,0.0,-366.86,0.0,1.5
1777469044.113025,366.86,11.33,0.897,0.0,0.0,0.0,0.0,-366.86,0.0,1.5
1777469044.119322,366.86,11.33,0.897,0.0,0.0,0.0,0.0,-366.86,0.0,1.5
1777469044.119558,366.86,11.33,0.897,0.0,0.0,0.0,0.0,-366.86,0.0,1.5
1777469044.6964457,371.98,5.85,0.722,0.0,0.0,0.0,0.0,-371.98,0.0,1.5
1777469044.696802,371.98,5.85,0.722,0.0,0.0,0.0,0.0,-371.98,0.0,1.5
1777469044.7033708,371.98,5.85,0.722,0.0,0.0,0.0,0.0,-371.98,0.0,1.5
1777469044.703638,371.98,5.85,0.722,0.0,0.0,0.0,0.0,-371.98,0.0,1.5
1777469046.4553022,382.72,-6.21,0.435,0.0,0.0,0.0,0.0,-382.72,0.0,1.5
1777469046.4556165,382.72,-6.21,0.435,0.0,0.0,0.0,0.0,-382.72,0.0,1.5
1777469046.4619815,382.72,-6.21,0.435,0.0,0.0,0.0,0.0,-382.72,0.0,1.5
1777469046.4622386,382.72,-6.21,0.435,0.0,0.0,0.0,0.0,-382.72,0.0,1.5
1777469047.0406945,385.87,-13.08,0.302,0.0,0.0,0.0,0.0,-385.87,0.0,1.5
1777469047.0409799,385.87,-13.08,0.302,0.0,0.0,0.0,0.0,-385.87,0.0,1.5
1777469047.049863,385.87,-13.08,0.302,0.0,0.0,0.0,0.0,-385.87,0.0,1.5
1777469047.0501232,385.87,-13.08,0.302,0.0,0.0,0.0,0.0,-385.87,0.0,1.5
1777469047.6279683,388.46,-20.12,0.187,0.0,0.0,0.0,0.0,-388.46,0.0,1.5
1777469047.6282487,388.46,-20.12,0.187,0.0,0.0,0.0,0.0,-388.46,0.0,1.5
1777469047.6364412,388.46,-20.12,0.187,0.0,0.0,0.0,0.0,-388.46,0.0,1.5
1777469047.6367064,388.46,-20.12,0.187,0.0,0.0,0.0,0.0,-388.46,0.0,1.5
1777469048.210212,390.51,-27.03,0.147,0.0,0.0,0.0,0.0,-390.51,0.0,1.5
1777469048.210762,390.51,-27.03,0.147,0.0,0.0,0.0,0.0,-390.51,0.0,1.5
