timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777460295.5419729,230.28,86.62,2.903,-2.47,440.11,-50.19,172.92,86.3,25.0,0.0
1777460295.5422668,230.28,86.62,2.903,-2.47,440.11,-50.19,172.92,86.3,25.0,0.0
1777460295.5467324,230.28,86.62,2.903,-2.47,440.11,-50.19,172.92,86.3,25.0,0.0
1777460295.5469644,230.28,86.62,2.903,-2.47,440.11,-50.19,172.92,86.3,25.0,0.0
1777460296.129244,229.36,91.94,-3.021,-2.47,440.11,-50.19,172.92,142.13,25.0,0.0
1777460296.1295023,229.36,91.94,-3.021,-2.47,440.11,-50.19,172.92,142.13,25.0,0.0
1777460296.1350682,229.36,91.94,-3.021,-2.47,440.11,-50.19,172.92,142.13,25.0,0.0
1777460296.1352906,229.36,91.94,-3.021,-2.47,440.11,-50.19,172.92,142.13,25.0,0.0
1777460297.2971733,225.95,112.5,3.121,-2.47,440.11,-50.19,172.92,60.42,25.0,0.0
1777460297.2974353,225.95,112.5,3.121,-2.47,440.11,-50.19,172.92,60.42,25.0,0.0
1777460297.3028445,225.95,112.5,3.121,-2.47,440.11,-50.19,172.92,60.42,25.0,0.0
1777460297.3030252,225.95,112.5,3.121,-2.47,440.11,-50.19,172.92,60.42,25.0,0.0
1777460331.2489016,234.83,115.63,2.452,-2.47,423.28,-50.19,148.15,32.52,25.0,0.0
1777460331.2491727,234.83,115.63,2.452,-2.47,423.28,-50.19,148.15,32.52,25.0,0.0
1777460331.2548034,234.83,115.63,2.452,-2.47,423.28,-50.19,148.15,32.52,25.0,0.0
1777460331.2550383,234.83,115.63,2.452,-2.47,423.28,-50.19,148.15,32.52,25.0,0.0
1777460333.0042286,250.1,134.33,2.384,-2.47,423.28,-50.19,148.15,13.82,25.0,0.0
1777460333.0047295,250.1,134.33,2.384,-2.47,423.28,-50.19,148.15,13.82,25.0,0.0
1777460333.0101545,250.1,134.33,2.384,-2.47,423.28,-50.19,148.15,13.82,25.0,0.0
1777460333.010328,250.1,134.33,2.384,-2.47,423.28,-50.19,148.15,13.82,25.0,0.0
1777460334.1764905,260.72,141.29,2.652,-2.47,423.28,-50.19,148.15,6.86,0.0,1.5
1777460334.1767278,260.72,141.29,2.652,-2.47,423.28,-50.19,148.15,6.86,0.0,1.5
1777460334.1827257,260.72,141.29,2.652,-2.47,423.28,-50.19,148.15,6.86,0.0,1.5
1777460334.182873,260.72,141.29,2.652,-2.47,423.28,-50.19,148.15,6.86,0.0,1.5
1777460336.519595,261.55,141.34,2.71,-2.1,440.11,-50.18,172.92,31.58,25.0,0.0
1777460336.5197692,261.55,141.34,2.71,-2.1,440.11,-50.18,172.92,31.58,25.0,0.0
1777460336.5253682,261.55,141.34,2.71,-2.1,440.11,-50.18,172.92,31.58,25.0,0.0
1777460336.5255487,261.55,141.34,2.71,-2.1,440.11,-50.18,172.92,31.58,25.0,0.0
1777460337.1054664,261.56,141.32,2.713,-2.1,440.11,-50.18,172.92,31.6,25.0,0.0
1777460337.105618,261.56,141.32,2.713,-2.1,440.11,-50.18,172.92,31.6,25.0,0.0
1777460337.1115239,261.56,141.32,2.713,-2.1,440.11,-50.18,172.92,31.6,25.0,0.0
1777460337.1116707,261.56,141.32,2.713,-2.1,440.11,-50.18,172.92,31.6,25.0,0.0
