timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777381386.1750233,262.0,14.14,2.422,0.0,0.0,0.0,0.0,348.37,15.0,0.0
1777381386.1752436,262.0,14.14,2.422,0.0,0.0,0.0,0.0,348.37,15.0,0.0
1777381386.18113,262.0,14.14,2.422,0.0,0.0,0.0,0.0,348.37,15.0,0.0
1777381386.1812809,262.0,14.14,2.422,0.0,0.0,0.0,0.0,348.37,15.0,0.0
1777381386.7595775,261.99,14.12,2.424,0.0,0.0,0.0,0.0,347.748,15.0,0.0
1777381386.760084,261.99,14.12,2.424,0.0,0.0,0.0,0.0,347.748,15.0,0.0
1777381386.7664487,261.99,14.12,2.424,0.0,0.0,0.0,0.0,347.748,15.0,0.0
1777381386.7665644,261.99,14.12,2.424,0.0,0.0,0.0,0.0,347.748,15.0,0.0
1777381387.3476603,262.2,14.89,2.523,0.0,0.0,0.0,0.0,321.838,15.0,0.0
1777381387.3477936,262.2,14.89,2.523,0.0,0.0,0.0,0.0,321.838,15.0,0.0
1777381387.3556287,262.2,14.89,2.523,0.0,0.0,0.0,0.0,321.838,15.0,0.0
1777381387.355752,262.2,14.89,2.523,0.0,0.0,0.0,0.0,321.838,15.0,0.0
1777381387.929142,262.19,16.96,2.842,0.0,0.0,0.0,0.0,274.413,15.0,0.0
1777381387.9294014,262.19,16.96,2.842,0.0,0.0,0.0,0.0,274.413,15.0,0.0
1777381387.9367094,262.19,16.96,2.842,0.0,0.0,0.0,0.0,274.413,15.0,0.0
1777381387.9368057,262.19,16.96,2.842,0.0,0.0,0.0,0.0,274.413,15.0,0.0
1777381388.5131016,260.88,19.94,-2.94,11.59,1203.56,16.82,378.85,15.582,15.0,0.0
1777381388.5132143,260.88,19.94,-2.94,11.59,1203.56,16.82,378.85,15.582,15.0,0.0
1777381388.519572,260.88,19.94,-2.94,11.59,1203.56,16.82,378.85,15.582,15.0,0.0
1777381388.519673,260.88,19.94,-2.94,11.59,1203.56,16.82,378.85,15.582,15.0,0.0
1777381389.103344,258.43,24.88,-2.688,11.59,1203.56,16.82,378.85,18.394,15.0,0.0
1777381389.1034658,258.43,24.88,-2.688,11.59,1203.56,16.82,378.85,18.394,15.0,0.0
1777381389.1115947,258.43,24.88,-2.688,11.59,1203.56,16.82,378.85,18.394,15.0,0.0
1777381389.1117005,258.43,24.88,-2.688,11.59,1203.56,16.82,378.85,18.394,15.0,0.0
1777381389.6890433,255.43,26.59,-2.19,11.59,1203.56,16.82,378.85,11.997,15.0,0.0
1777381389.6893132,255.43,26.59,-2.19,11.59,1203.56,16.82,378.85,11.997,15.0,0.0
1777381389.6970472,255.43,26.59,-2.19,11.59,1203.56,16.82,378.85,11.997,15.0,0.0
1777381389.6971471,255.43,26.59,-2.19,11.59,1203.56,16.82,378.85,11.997,15.0,0.0
1777381390.2731981,251.56,26.28,-1.55,11.59,1203.56,16.82,378.85,9.462,0.0,1.5
1777381390.2733457,251.56,26.28,-1.55,11.59,1203.56,16.82,378.85,9.462,0,1.5
1777381390.2792854,251.56,26.28,-1.55,11.59,1203.56,16.82,378.85,9.462,0,1.5
1777381390.2793849,251.56,26.28,-1.55,11.59,1203.56,16.82,378.85,9.462,0,1.5
1777381394.372538,248.96,18.82,-0.237,11.59,1203.56,16.82,378.85,8.518,0,1.5
1777381394.3726635,248.96,18.82,-0.237,11.59,1203.56,16.82,378.85,8.518,0,1.5
1777381394.3783982,248.96,18.82,-0.237,11.59,1203.56,16.82,378.85,8.518,0,1.5
1777381394.378582,248.96,18.82,-0.237,11.59,1203.56,16.82,378.85,8.518,0,1.5
1777381394.960063,249.68,17.21,0.068,11.59,1203.56,16.82,378.85,956.09,15.0,0.0
1777381394.960309,249.68,17.21,0.068,11.59,1203.56,16.82,378.85,956.09,15.0,0.0
1777381394.9684112,249.68,17.21,0.068,11.59,1203.56,16.82,378.85,956.09,15.0,0.0
1777381394.9686766,249.68,17.21,0.068,11.59,1203.56,16.82,378.85,956.09,15.0,0.0
1777381396.1259105,253.52,14.12,0.874,11.59,1203.56,16.82,378.85,3.521,0.0,1.5
1777381396.126335,253.52,14.12,0.874,11.59,1203.56,16.82,378.85,3.521,0,1.5
1777381396.1319497,253.52,14.12,0.874,11.59,1203.56,16.82,378.85,3.521,0,1.5
1777381396.132114,253.52,14.12,0.874,11.59,1203.56,16.82,378.85,3.521,0,1.5
1777381397.2955084,258.36,15.0,1.794,11.59,1203.56,16.82,378.85,1.866,0,1.5
1777381397.2957168,258.36,15.0,1.794,11.59,1203.56,16.82,378.85,1.866,0,1.5
1777381397.3013844,258.36,15.0,1.794,11.59,1203.56,16.82,378.85,1.866,0,1.5
1777381397.3015635,258.36,15.0,1.794,11.59,1203.56,16.82,378.85,1.866,0,1.5
1777381397.8815215,258.36,15.03,1.789,11.59,1203.56,16.82,378.85,1.833,0,1.5
1777381397.88171,258.36,15.03,1.789,11.59,1203.56,16.82,378.85,1.833,0,1.5
1777381397.8909392,258.36,15.03,1.789,11.59,1203.56,16.82,378.85,1.833,0,1.5
1777381397.8910992,258.36,15.03,1.789,11.59,1203.56,16.82,378.85,1.833,0,1.5
1777381398.4688292,258.35,14.97,1.799,11.59,1203.56,16.82,378.85,1.899,0,1.5
1777381398.469031,258.35,14.97,1.799,11.59,1203.56,16.82,378.85,1.899,0,1.5
1777381398.4750347,258.35,14.97,1.799,11.59,1203.56,16.82,378.85,1.899,0,1.5
1777381398.475228,258.35,14.97,1.799,11.59,1203.56,16.82,378.85,1.899,0,1.5
1777381399.0504446,258.71,15.34,1.881,11.59,1203.56,16.82,378.85,1.554,0,1.5
1777381399.050634,258.71,15.34,1.881,11.59,1203.56,16.82,378.85,1.554,0,1.5
1777381399.0592012,258.71,15.34,1.881,11.59,1203.56,16.82,378.85,1.554,0,1.5
1777381399.0593734,258.71,15.34,1.881,11.59,1203.56,16.82,378.85,1.554,0,1.5
1777381399.6396253,259.49,16.5,2.104,11.59,1203.56,16.82,378.85,0.372,0,1.5
1777381399.6398304,259.49,16.5,2.104,11.59,1203.56,16.82,378.85,0.372,0,1.5
1777381399.647739,259.49,16.5,2.104,11.59,1203.56,16.82,378.85,0.372,0,1.5
