timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777472437.6009734,172.35,72.53,1.739,0.0,0.0,0.0,0.0,-72.53,0.0,1.5
1777472437.601296,172.35,72.53,1.739,0.0,0.0,0.0,0.0,-72.53,0.0,1.5
1777472437.6078053,172.35,72.53,1.739,0.0,0.0,0.0,0.0,-72.53,0.0,1.5
1777472437.6080477,172.35,72.53,1.739,0.0,0.0,0.0,0.0,-72.53,0.0,1.5
1777472438.1868858,172.36,72.54,1.735,0.0,0.0,0.0,0.0,-72.54,0.0,1.5
1777472438.1873534,172.36,72.54,1.735,0.0,0.0,0.0,0.0,-72.54,0.0,1.5
1777472438.1941206,172.36,72.54,1.735,0.0,0.0,0.0,0.0,-72.54,0.0,1.5
1777472438.1943862,172.36,72.54,1.735,0.0,0.0,0.0,0.0,-72.54,0.0,1.5
1777472439.3565567,176.8,71.26,1.182,0.0,0.0,0.0,0.0,-176.8,0.0,1.5
1777472439.3567593,176.8,71.26,1.182,0.0,0.0,0.0,0.0,-176.8,0.0,1.5
1777472439.3635263,176.8,71.26,1.182,0.0,0.0,0.0,0.0,-176.8,0.0,1.5
1777472439.363742,176.8,71.26,1.182,0.0,0.0,0.0,0.0,-176.8,0.0,1.5
1777472439.944507,180.04,69.28,0.995,0.0,0.0,0.0,0.0,-180.04,0.0,1.5
1777472439.9446983,180.04,69.28,0.995,0.0,0.0,0.0,0.0,-180.04,0.0,1.5
1777472439.952801,180.04,69.28,0.995,0.0,0.0,0.0,0.0,-180.04,0.0,1.5
1777472439.952944,180.04,69.28,0.995,0.0,0.0,0.0,0.0,-180.04,0.0,1.5
1777472440.5293627,183.58,66.74,0.901,0.0,0.0,0.0,0.0,-183.58,0.0,1.5
1777472440.5296848,183.58,66.74,0.901,0.0,0.0,0.0,0.0,-183.58,0.0,1.5
1777472440.5373023,183.58,66.74,0.901,0.0,0.0,0.0,0.0,-183.58,0.0,1.5
1777472440.537574,183.58,66.74,0.901,0.0,0.0,0.0,0.0,-183.58,0.0,1.5
1777472441.1128361,187.57,63.56,0.844,0.0,0.0,0.0,0.0,-187.57,0.0,1.5
1777472441.1131306,187.57,63.56,0.844,0.0,0.0,0.0,0.0,-187.57,0.0,1.5
1777472441.1208017,187.57,63.56,0.844,0.0,0.0,0.0,0.0,-187.57,0.0,1.5
1777472441.1210864,187.57,63.56,0.844,0.0,0.0,0.0,0.0,-187.57,0.0,1.5
1777472441.6972992,191.92,59.21,0.738,0.0,0.0,0.0,0.0,-191.92,0.0,1.5
1777472441.6978166,191.92,59.21,0.738,0.0,0.0,0.0,0.0,-191.92,0.0,1.5
1777472441.7075448,191.92,59.21,0.738,0.0,0.0,0.0,0.0,-191.92,0.0,1.5
1777472441.7077973,191.92,59.21,0.738,0.0,0.0,0.0,0.0,-191.92,0.0,1.5
1777472442.2855883,195.88,54.9,0.66,0.0,0.0,0.0,0.0,-195.88,0.0,1.5
1777472442.2858846,195.88,54.9,0.66,0.0,0.0,0.0,0.0,-195.88,0.0,1.5
1777472442.2946737,195.88,54.9,0.66,0.0,0.0,0.0,0.0,-195.88,0.0,1.5
1777472442.2949247,195.88,54.9,0.66,0.0,0.0,0.0,0.0,-195.88,0.0,1.5
1777472445.2088737,215.52,31.98,0.62,0.0,0.0,0.0,0.0,-215.52,0.0,1.5
1777472445.2093866,215.52,31.98,0.62,0.0,0.0,0.0,0.0,-215.52,0.0,1.5
1777472445.2158182,215.52,31.98,0.62,0.0,0.0,0.0,0.0,-215.52,0.0,1.5
1777472445.2162611,215.52,31.98,0.62,0.0,0.0,0.0,0.0,-215.52,0.0,1.5
1777472445.7969687,218.94,26.26,0.503,0.0,0.0,0.0,0.0,-218.94,0.0,1.5
1777472445.7972817,218.94,26.26,0.503,0.0,0.0,0.0,0.0,-218.94,0.0,1.5
1777472445.8039837,218.94,26.26,0.503,0.0,0.0,0.0,0.0,-218.94,0.0,1.5
1777472445.8042579,218.94,26.26,0.503,0.0,0.0,0.0,0.0,-218.94,0.0,1.5
1777472446.3810985,222.04,20.07,0.362,0.0,0.0,0.0,0.0,-222.04,0.0,1.5
1777472446.38139,222.04,20.07,0.362,0.0,0.0,0.0,0.0,-222.04,0.0,1.5
1777472446.388699,222.04,20.07,0.362,0.0,0.0,0.0,0.0,-222.04,0.0,1.5
1777472446.388955,222.04,20.07,0.362,0.0,0.0,0.0,0.0,-222.04,0.0,1.5
1777472446.9669626,224.36,13.92,0.283,0.0,0.0,0.0,0.0,-224.36,0.0,1.5
1777472446.967252,224.36,13.92,0.283,0.0,0.0,0.0,0.0,-224.36,0.0,1.5
1777472446.9740093,224.36,13.92,0.283,0.0,0.0,0.0,0.0,-224.36,0.0,1.5
1777472446.9742699,224.36,13.92,0.283,0.0,0.0,0.0,0.0,-224.36,0.0,1.5
1777472447.5521157,226.11,7.98,0.248,0.0,0.0,0.0,0.0,-226.11,0.0,1.5
1777472447.5595832,226.11,7.98,0.248,0.0,0.0,0.0,0.0,-226.11,0.0,1.5
1777472447.5598733,226.11,7.98,0.248,0.0,0.0,0.0,0.0,-226.11,0.0,1.5
1777472448.1410298,228.9,-0.16,0.259,0.0,0.0,0.0,0.0,-228.9,0.0,1.5
1777472448.1414833,228.9,-0.16,0.259,0.0,0.0,0.0,0.0,-228.9,0.0,1.5
1777472448.1508367,228.9,-0.16,0.259,0.0,0.0,0.0,0.0,-228.9,0.0,1.5
1777472448.1511111,228.9,-0.16,0.259,0.0,0.0,0.0,0.0,-228.9,0.0,1.5
1777472448.7231638,229.19,-3.74,0.148,0.0,0.0,0.0,0.0,-229.19,0.0,1.5
1777472448.723437,229.19,-3.74,0.148,0.0,0.0,0.0,0.0,-229.19,0.0,1.5
1777472448.730822,229.19,-3.74,0.148,0.0,0.0,0.0,0.0,-229.19,0.0,1.5
1777472448.7312298,229.19,-3.74,0.148,0.0,0.0,0.0,0.0,-229.19,0.0,1.5
1777472449.3126857,228.97,-6.74,-0.369,0.0,0.0,0.0,0.0,-228.97,0.0,1.5
1777472449.3129637,228.97,-6.74,-0.369,0.0,0.0,0.0,0.0,-228.97,0.0,1.5
1777472449.319812,228.97,-6.74,-0.369,0.0,0.0,0.0,0.0,-228.97,0.0,1.5
1777472449.3200924,228.97,-6.74,-0.369,0.0,0.0,0.0,0.0,-228.97,0.0,1.5
1777472449.894211,227.17,-9.91,-0.616,0.0,0.0,0.0,0.0,-227.17,0.0,1.5
1777472449.8944905,227.17,-9.91,-0.616,0.0,0.0,0.0,0.0,-227.17,0.0,1.5
1777472449.9026263,227.17,-9.91,-0.616,0.0,0.0,0.0,0.0,-227.17,0.0,1.5
1777472449.9028747,227.17,-9.91,-0.616,0.0,0.0,0.0,0.0,-227.17,0.0,1.5
1777472450.481229,225.08,-13.04,-0.711,0.0,0.0,0.0,0.0,-225.08,0.0,1.5
1777472450.481518,225.08,-13.04,-0.711,0.0,0.0,0.0,0.0,-225.08,0.0,1.5
1777472450.49059,225.08,-13.04,-0.711,0.0,0.0,0.0,0.0,-225.08,0.0,1.5
1777472450.4908526,225.08,-13.04,-0.711,0.0,0.0,0.0,0.0,-225.08,0.0,1.5
1777472451.0668716,221.86,-16.9,-0.818,0.0,0.0,0.0,0.0,-221.86,0.0,1.5
1777472451.0671704,221.86,-16.9,-0.818,0.0,0.0,0.0,0.0,-221.86,0.0,1.5
1777472451.0765462,221.86,-16.9,-0.818,0.0,0.0,0.0,0.0,-221.86,0.0,1.5
1777472451.07679,221.86,-16.9,-0.818,0.0,0.0,0.0,0.0,-221.86,0.0,1.5
1777472451.6521337,217.94,-20.91,-0.888,0.0,0.0,0.0,0.0,-217.94,0.0,1.5
1777472451.6524348,217.94,-20.91,-0.888,0.0,0.0,0.0,0.0,-217.94,0.0,1.5
1777472451.659689,217.94,-20.91,-0.888,0.0,0.0,0.0,0.0,-217.94,0.0,1.5
1777472451.6599548,217.94,-20.91,-0.888,0.0,0.0,0.0,0.0,-217.94,0.0,1.5
1777472452.2347696,212.91,-25.19,-1.027,0.0,0.0,0.0,0.0,-212.91,0.0,1.5
1777472452.2350922,212.91,-25.19,-1.027,0.0,0.0,0.0,0.0,-212.91,0.0,1.5
1777472452.2419019,212.91,-25.19,-1.027,0.0,0.0,0.0,0.0,-212.91,0.0,1.5
1777472452.242147,212.91,-25.19,-1.027,0.0,0.0,0.0,0.0,-212.91,0.0,1.5
1777472452.820833,207.1,-28.76,-1.15,0.0,0.0,0.0,0.0,-207.1,0.0,1.5
1777472452.8211696,207.1,-28.76,-1.15,0.0,0.0,0.0,0.0,-207.1,0.0,1.5
1777472452.8283398,207.1,-28.76,-1.15,0.0,0.0,0.0,0.0,-207.1,0.0,1.5
1777472452.8286088,207.1,-28.76,-1.15,0.0,0.0,0.0,0.0,-207.1,0.0,1.5
1777472453.4058268,201.11,-31.28,-1.255,0.0,0.0,0.0,0.0,-201.11,0.0,1.5
1777472453.4061077,201.11,-31.28,-1.255,0.0,0.0,0.0,0.0,-201.11,0.0,1.5
