timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777455847.4578457,312.51,122.74,-0.226,-2.47,440.11,-50.19,172.92,130.929,8.0,0.0
1777455847.4581482,312.51,122.74,-0.226,-2.47,440.11,-50.19,172.92,130.929,8.0,0.0
1777455847.4639442,312.51,122.74,-0.226,-2.47,440.11,-50.19,172.92,130.929,8.0,0.0
1777455847.4649625,312.51,122.74,-0.226,-2.47,440.11,-50.19,172.92,130.929,8.0,0.0
1777455866.7701292,307.24,37.11,0.457,-2.47,423.28,-50.19,148.15,129.31,8.0,0.0
1777455866.7704482,307.24,37.11,0.457,-2.47,423.28,-50.19,148.15,129.31,8.0,0.0
1777455866.776011,307.24,37.11,0.457,-2.47,423.28,-50.19,148.15,129.31,8.0,0.0
1777455866.7762516,307.24,37.11,0.457,-2.47,423.28,-50.19,148.15,129.31,8.0,0.0
1777455867.9447567,309.57,31.87,0.349,-2.47,423.28,-50.19,148.15,121.005,8.0,0.0
1777455867.9449697,309.57,31.87,0.349,-2.47,423.28,-50.19,148.15,121.005,8.0,0.0
1777455867.9504037,309.57,31.87,0.349,-2.47,423.28,-50.19,148.15,121.005,8.0,0.0
1777455867.9507337,309.57,31.87,0.349,-2.47,423.28,-50.19,148.15,121.005,8.0,0.0
1777455868.527431,312.92,23.01,0.246,-2.47,423.28,-50.19,148.15,113.786,8.0,0.0
1777455868.5276551,312.92,23.01,0.246,-2.47,423.28,-50.19,148.15,113.786,8.0,0.0
1777455868.5331347,312.92,23.01,0.246,-2.47,423.28,-50.19,148.15,113.786,8.0,0.0
1777455868.5332987,312.92,23.01,0.246,-2.47,423.28,-50.19,148.15,113.786,8.0,0.0
1777455869.1166878,316.48,13.76,0.266,-2.47,423.28,-50.19,148.15,110.693,8.0,0.0
1777455869.1168954,316.48,13.76,0.266,-2.47,423.28,-50.19,148.15,110.693,8.0,0.0
1777455869.1222718,316.48,13.76,0.266,-2.47,423.28,-50.19,148.15,110.693,8.0,0.0
1777455869.12244,316.48,13.76,0.266,-2.47,423.28,-50.19,148.15,110.693,8.0,0.0
1777455877.8941245,310.64,25.48,3.017,-2.47,422.99,-50.19,148.15,315.556,8.0,0.0
1777455877.8942964,310.64,25.48,3.017,-2.47,422.99,-50.19,148.15,315.556,8.0,0.0
1777455877.9009976,310.64,25.48,3.017,-2.47,422.99,-50.19,148.15,315.556,8.0,0.0
1777455877.9013577,310.64,25.48,3.017,-2.47,422.99,-50.19,148.15,315.556,8.0,0.0
1777455878.4800346,310.62,25.42,3.023,-2.47,422.99,-50.19,148.15,315.305,8.0,0.0
1777455878.4803433,310.62,25.42,3.023,-2.47,422.99,-50.19,148.15,315.305,8.0,0.0
1777455878.4865649,310.62,25.42,3.023,-2.47,422.99,-50.19,148.15,315.305,8.0,0.0
1777455878.4866993,310.62,25.42,3.023,-2.47,422.99,-50.19,148.15,315.305,8.0,0.0
1777455879.0634086,311.24,29.03,2.863,-2.47,422.99,-50.19,148.15,326.291,8.0,0.0
1777455879.063607,311.24,29.03,2.863,-2.47,422.99,-50.19,148.15,326.291,8.0,0.0
1777455879.069518,311.24,29.03,2.863,-2.47,422.99,-50.19,148.15,326.291,8.0,0.0
1777455879.06971,311.24,29.03,2.863,-2.47,422.99,-50.19,148.15,326.291,8.0,0.0
1777455879.6519299,313.55,37.24,2.713,-2.47,422.99,-50.19,148.15,266.873,8.0,0.0
1777455879.6524148,313.55,37.24,2.713,-2.47,422.99,-50.19,148.15,266.873,8.0,0.0
1777455879.6593735,313.55,37.24,2.713,-2.47,422.99,-50.19,148.15,266.873,8.0,0.0
1777455879.6595635,313.55,37.24,2.713,-2.47,422.99,-50.19,148.15,266.873,8.0,0.0
1777455880.2373037,316.61,45.55,2.715,-2.47,423.28,-50.19,148.15,247.963,8.0,0.0
1777455880.2376163,316.61,45.55,2.715,-2.47,423.28,-50.19,148.15,247.963,8.0,0.0
1777455880.2436442,316.61,45.55,2.715,-2.47,423.28,-50.19,148.15,247.963,8.0,0.0
1777455880.2438385,316.61,45.55,2.715,-2.47,423.28,-50.19,148.15,247.963,8.0,0.0
1777455880.826511,319.55,54.14,2.764,-2.47,423.28,-50.19,148.15,254.988,8.0,0.0
1777455880.8271353,319.55,54.14,2.764,-2.47,423.28,-50.19,148.15,254.988,8.0,0.0
1777455880.832288,319.55,54.14,2.764,-2.47,423.28,-50.19,148.15,254.988,8.0,0.0
1777455880.8324125,319.55,54.14,2.764,-2.47,423.28,-50.19,148.15,254.988,8.0,0.0
1777455881.4065404,321.59,63.6,2.807,-2.47,423.28,-50.19,148.15,257.473,8.0,0.0
1777455881.4068036,321.59,63.6,2.807,-2.47,423.28,-50.19,148.15,257.473,8.0,0.0
1777455881.4127667,321.59,63.6,2.807,-2.47,423.28,-50.19,148.15,257.473,8.0,0.0
1777455881.4129794,321.59,63.6,2.807,-2.47,423.28,-50.19,148.15,257.473,8.0,0.0
1777455882.5796087,322.78,83.53,3.044,-2.47,423.28,-50.19,148.15,326.805,8.0,0.0
1777455882.5798476,322.78,83.53,3.044,-2.47,423.28,-50.19,148.15,326.805,8.0,0.0
1777455882.587457,322.78,83.53,3.044,-2.47,423.28,-50.19,148.15,326.805,8.0,0.0
1777455882.5876691,322.78,83.53,3.044,-2.47,423.28,-50.19,148.15,326.805,8.0,0.0
1777455883.1643915,320.42,93.97,-3.126,-2.47,423.28,-50.19,148.15,322.929,8.0,0.0
1777455883.1646452,320.42,93.97,-3.126,-2.47,423.28,-50.19,148.15,322.929,8.0,0.0
1777455883.1715739,320.42,93.97,-3.126,-2.47,423.28,-50.19,148.15,322.929,8.0,0.0
1777455883.1718414,320.42,93.97,-3.126,-2.47,423.28,-50.19,148.15,322.929,8.0,0.0
1777455889.016854,241.79,130.92,-1.01,-2.47,423.28,-50.19,148.15,213.868,8.0,0.0
1777455889.0175486,241.79,130.92,-1.01,-2.47,423.28,-50.19,148.15,213.868,8.0,0.0
1777455889.0227149,241.79,130.92,-1.01,-2.47,423.28,-50.19,148.15,213.868,8.0,0.0
1777455889.022979,241.79,130.92,-1.01,-2.47,423.28,-50.19,148.15,213.868,8.0,0.0
1777455894.86988,230.2,42.48,0.662,-2.47,440.11,-50.19,172.92,212.203,8.0,0.0
1777455894.8701031,230.2,42.48,0.662,-2.47,440.11,-50.19,172.92,212.203,8.0,0.0
1777455894.875679,230.2,42.48,0.662,-2.47,440.11,-50.19,172.92,212.203,8.0,0.0
1777455894.8758502,230.2,42.48,0.662,-2.47,440.11,-50.19,172.92,212.203,8.0,0.0
1777455896.0432456,245.72,26.92,0.939,-2.47,423.28,-50.19,148.15,150.229,8.0,0.0
1777455896.0434535,245.72,26.92,0.939,-2.47,423.28,-50.19,148.15,150.229,8.0,0.0
