timestamp,x,y,theta,x_min,x_max,y_min,y_max,dist_to_wall,decision_v,decision_w
1777457376.4564354,361.29,74.99,1.883,-2.47,423.28,-50.19,148.15,73.16,6.0,0.0
1777457376.4566867,361.29,74.99,1.883,-2.47,423.28,-50.19,148.15,73.16,6.0,0.0
1777457376.461911,361.29,74.99,1.883,-2.47,423.28,-50.19,148.15,73.16,6.0,0.0
1777457376.462183,361.29,74.99,1.883,-2.47,423.28,-50.19,148.15,73.16,6.0,0.0
1777457378.208748,361.41,75.05,1.889,-2.47,423.28,-50.19,148.15,73.1,6.0,0.0
1777457378.2089725,361.41,75.05,1.889,-2.47,423.28,-50.19,148.15,73.1,6.0,0.0
1777457378.216653,361.41,75.05,1.889,-2.47,423.28,-50.19,148.15,73.1,6.0,0.0
1777457378.2168763,361.41,75.05,1.889,-2.47,423.28,-50.19,148.15,73.1,6.0,0.0
1777457378.7963817,361.7,75.19,1.92,-2.47,423.28,-50.19,148.15,72.96,6.0,0.0
1777457378.7966118,361.7,75.19,1.92,-2.47,423.28,-50.19,148.15,72.96,6.0,0.0
1777457378.8015559,361.7,75.19,1.92,-2.47,423.28,-50.19,148.15,72.96,6.0,0.0
1777457378.801751,361.7,75.19,1.92,-2.47,423.28,-50.19,148.15,72.96,6.0,0.0
1777457383.4757383,358.72,93.56,-2.061,-2.47,440.11,-50.19,172.92,143.75,6.0,0.0
1777457383.4759731,358.72,93.56,-2.061,-2.47,440.11,-50.19,172.92,143.75,6.0,0.0
1777457383.4815147,358.72,93.56,-2.061,-2.47,440.11,-50.19,172.92,143.75,6.0,0.0
1777457383.4816308,358.72,93.56,-2.061,-2.47,440.11,-50.19,172.92,143.75,6.0,0.0
1777457387.579847,353.8,82.76,0.329,-2.47,423.28,-50.19,148.15,65.39,6.0,0.0
1777457387.580024,353.8,82.76,0.329,-2.47,423.28,-50.19,148.15,65.39,6.0,0.0
1777457387.58622,353.8,82.76,0.329,-2.47,423.28,-50.19,148.15,65.39,6.0,0.0
1777457387.586335,353.8,82.76,0.329,-2.47,423.28,-50.19,148.15,65.39,6.0,0.0
1777457388.1612537,355.84,81.03,0.713,-2.47,423.28,-50.19,148.15,67.12,6.0,0.0
1777457388.161491,355.84,81.03,0.713,-2.47,423.28,-50.19,148.15,67.12,6.0,0.0
1777457388.1669865,355.84,81.03,0.713,-2.47,423.28,-50.19,148.15,67.12,6.0,0.0
1777457388.1670928,355.84,81.03,0.713,-2.47,423.28,-50.19,148.15,67.12,6.0,0.0
1777457388.745563,358.45,80.38,1.073,-2.47,423.28,-50.19,148.15,64.83,6.0,0.0
1777457388.745833,358.45,80.38,1.073,-2.47,423.28,-50.19,148.15,64.83,6.0,0.0
1777457388.7514138,358.45,80.38,1.073,-2.47,423.28,-50.19,148.15,64.83,6.0,0.0
1777457388.7516253,358.45,80.38,1.073,-2.47,423.28,-50.19,148.15,64.83,6.0,0.0
1777457389.3374481,360.95,80.45,1.41,-2.47,423.28,-50.19,148.15,62.33,6.0,0.0
1777457389.3376899,360.95,80.45,1.41,-2.47,423.28,-50.19,148.15,62.33,6.0,0.0
1777457389.3430216,360.95,80.45,1.41,-2.47,423.28,-50.19,148.15,62.33,6.0,0.0
1777457389.3432384,360.95,80.45,1.41,-2.47,423.28,-50.19,148.15,62.33,6.0,0.0
1777457389.9164815,363.2,80.9,1.855,-2.47,423.28,-50.19,148.15,67.25,6.0,0.0
1777457389.9166265,363.2,80.9,1.855,-2.47,423.28,-50.19,148.15,67.25,6.0,0.0
1777457389.9220886,363.2,80.9,1.855,-2.47,423.28,-50.19,148.15,67.25,6.0,0.0
1777457389.922209,363.2,80.9,1.855,-2.47,423.28,-50.19,148.15,67.25,6.0,0.0
1777457391.0904694,363.45,81.49,1.791,-2.47,423.28,-50.19,148.15,66.66,6.0,0.0
1777457391.0907056,363.45,81.49,1.791,-2.47,423.28,-50.19,148.15,66.66,6.0,0.0
1777457391.0962908,363.45,81.49,1.791,-2.47,423.28,-50.19,148.15,66.66,6.0,0.0
1777457391.096514,363.45,81.49,1.791,-2.47,423.28,-50.19,148.15,66.66,6.0,0.0
1777457391.6720128,363.88,81.94,1.863,-2.47,423.28,-50.19,148.15,66.21,6.0,0.0
1777457391.6722496,363.88,81.94,1.863,-2.47,423.28,-50.19,148.15,66.21,6.0,0.0
1777457391.6778889,363.88,81.94,1.863,-2.47,423.28,-50.19,148.15,66.21,6.0,0.0
1777457391.678099,363.88,81.94,1.863,-2.47,423.28,-50.19,148.15,66.21,6.0,0.0
1777457396.3564734,357.94,96.76,-1.833,-2.47,423.28,-50.19,148.15,146.95,6.0,0.0
1777457396.356744,357.94,96.76,-1.833,-2.47,423.28,-50.19,148.15,146.95,6.0,0.0
